Country,Variable,Measure,Year,Unit Code,Unit,PowerCode Code,PowerCode,Value,Flags,,,,,,,
Netherlands,Road infrastructure maintenance,Constant Euro,2003,EUR,Euro,0,Units,658869483.2,,,,,,,,
Netherlands,Road infrastructure maintenance,Constant Euro,2004,EUR,Euro,0,Units,676678406.1,,,,,,,,
Netherlands,Road infrastructure maintenance,Constant Euro,2005,EUR,Euro,0,Units,787700999.6,,,,,,,,
Netherlands,Road infrastructure maintenance,Constant Euro,2006,EUR,Euro,0,Units,1101834979,,,,,,,,
Netherlands,Road infrastructure maintenance,Constant Euro,2007,EUR,Euro,0,Units,1132036316,,,,,,,,
Netherlands,Road infrastructure maintenance,Constant Euro,2008,EUR,Euro,0,Units,1246405573,,,,,,,,
Netherlands,Road infrastructure maintenance,Constant Euro,2009,EUR,Euro,0,Units,834014058.2,,,,,,,,
Netherlands,Road infrastructure maintenance,Constant Euro,2010,EUR,Euro,0,Units,1209000000,,,,,,,,
Netherlands,Road infrastructure maintenance,Constant Euro,2011,EUR,Euro,0,Units,322541990.4,,,,,,,,
Netherlands,Total road spending,Constant Euro,1997,EUR,Euro,0,Units,2120709116,,,,,,,,
Netherlands,Total road spending,Constant Euro,1998,EUR,Euro,0,Units,2399417061,,,,,,,,
Netherlands,Total road spending,Constant Euro,1999,EUR,Euro,0,Units,2592621100,,,,,,,,
Netherlands,Total road spending,Constant Euro,2000,EUR,Euro,0,Units,2786891335,,,,,,,,
Netherlands,Total road spending,Constant Euro,2001,EUR,Euro,0,Units,2847431845,,,,,,,,
Netherlands,Total road spending,Constant Euro,2002,EUR,Euro,0,Units,3346407028,,,,,,,,
Netherlands,Total road spending,Constant Euro,2003,EUR,Euro,0,Units,3271898711,,,,,,,,
Netherlands,Total road spending,Constant Euro,2004,EUR,Euro,0,Units,3261567768,,,,,,,,
Netherlands,Total road spending,Constant Euro,2005,EUR,Euro,0,Units,2565189048,,,,,,,,
Netherlands,Total road spending,Constant Euro,2006,EUR,Euro,0,Units,2854176378,,,,,,,,
Netherlands,Total road spending,Constant Euro,2007,EUR,Euro,0,Units,2875226978,,,,,,,,
Netherlands,Total road spending,Constant Euro,2008,EUR,Euro,0,Units,3467862784,,,,,,,,
Netherlands,Total road spending,Constant Euro,2009,EUR,Euro,0,Units,3217055436,,,,,,,,
Netherlands,Total road spending,Constant Euro,2010,EUR,Euro,0,Units,3509000000,,,,,,,,
Netherlands,Total road spending,Constant Euro,2011,EUR,Euro,0,Units,2606299055,,,,,,,,
New Zealand,Road infrastructure investment,Constant Euro,1998,EUR,Euro,0,Units,311557681.4,,,,,,,,
New Zealand,Road infrastructure investment,Constant Euro,1999,EUR,Euro,0,Units,310180929.7,,,,,,,,
New Zealand,Road infrastructure investment,Constant Euro,2000,EUR,Euro,0,Units,341901500,,,,,,,,
New Zealand,Road infrastructure investment,Constant Euro,2001,EUR,Euro,0,Units,280900246.2,,,,,,,,
New Zealand,Road infrastructure investment,Constant Euro,2002,EUR,Euro,0,Units,275546362,,,,,,,,
New Zealand,Road infrastructure investment,Constant Euro,2003,EUR,Euro,0,Units,285466851,,,,,,,,
New Zealand,Road infrastructure investment,Constant Euro,2004,EUR,Euro,0,Units,355483446.8,,,,,,,,
New Zealand,Road infrastructure investment,Constant Euro,2005,EUR,Euro,0,Units,408598976.8,,,,,,,,
New Zealand,Road infrastructure investment,Constant Euro,2006,EUR,Euro,0,Units,484153911.5,,,,,,,,
New Zealand,Road infrastructure investment,Constant Euro,2007,EUR,Euro,0,Units,553536461.7,,,,,,,,
New Zealand,Road infrastructure investment,Constant Euro,2008,EUR,Euro,0,Units,613535460.1,,,,,,,,
