STATE_CODE_001,STRUCTURE_NUMBER_008,RECORD_TYPE_005A,ROUTE_PREFIX_005B,SERVICE_LEVEL_005C,ROUTE_NUMBER_005D,DIRECTION_005E,HIGHWAY_DISTRICT_002,COUNTY_CODE_003,PLACE_CODE_004,FEATURES_DESC_006A,CRITICAL_FACILITY_006B,FACILITY_CARRIED_007,LOCATION_009,MIN_VERT_CLR_010,KILOPOINT_011,BASE_HWY_NETWORK_012,LRS_INV_ROUTE_013A,SUBROUTE_NO_013B,LAT_016,LONG_017,DETOUR_KILOS_019,TOLL_020,MAINTENANCE_021,OWNER_022,FUNCTIONAL_CLASS_026,YEAR_BUILT_027,TRAFFIC_LANES_ON_028A,TRAFFIC_LANES_UND_028B,ADT_029,YEAR_ADT_030,DESIGN_LOAD_031,APPR_WIDTH_MT_032,MEDIAN_CODE_033,DEGREES_SKEW_034,STRUCTURE_FLARED_035,RAILINGS_036A,TRANSITIONS_036B,APPR_RAIL_036C,APPR_RAIL_END_036D,HISTORY_037,NAVIGATION_038,NAV_VERT_CLR_MT_039,NAV_HORR_CLR_MT_040,OPEN_CLOSED_POSTED_041,SERVICE_ON_042A,SERVICE_UND_042B,STRUCTURE_KIND_043A,STRUCTURE_TYPE_043B,APPR_KIND_044A,APPR_TYPE_044B,MAIN_UNIT_SPANS_045,APPR_SPANS_046,HORR_CLR_MT_047,MAX_SPAN_LEN_MT_048,STRUCTURE_LEN_MT_049,LEFT_CURB_MT_050A,RIGHT_CURB_MT_050B,ROADWAY_WIDTH_MT_051,DECK_WIDTH_MT_052,VERT_CLR_OVER_MT_053,VERT_CLR_UND_REF_054A,VERT_CLR_UND_054B,LAT_UND_REF_055A,LAT_UND_MT_055B,LEFT_LAT_UND_MT_056,DECK_COND_058,SUPERSTRUCTURE_COND_059,SUBSTRUCTURE_COND_060,CHANNEL_COND_061,CULVERT_COND_062,OPR_RATING_METH_063,OPERATING_RATING_064,INV_RATING_METH_065,INVENTORY_RATING_066,STRUCTURAL_EVAL_067,DECK_GEOMETRY_EVAL_068,UNDCLRENCE_EVAL_069,POSTING_EVAL_070,WATERWAY_EVAL_071,APPR_ROAD_EVAL_072,WORK_PROPOSED_075A,WORK_DONE_BY_075B,IMP_LEN_MT_076,DATE_OF_INSPECT_090,INSPECT_FREQ_MONTHS_091,FRACTURE_092A,UNDWATER_LOOK_SEE_092B,SPEC_INSPECT_092C,FRACTURE_LAST_DATE_093A,UNDWATER_LAST_DATE_093B,SPEC_LAST_DATE_093C,BRIDGE_IMP_COST_094,ROADWAY_IMP_COST_095,TOTAL_IMP_COST_096,YEAR_OF_IMP_097,OTHER_STATE_CODE_098A,OTHER_STATE_PCNT_098B,OTHR_STATE_STRUC_NO_099,STRAHNET_HIGHWAY_100,PARALLEL_STRUCTURE_101,TRAFFIC_DIRECTION_102,TEMP_STRUCTURE_103,HIGHWAY_SYSTEM_104,FEDERAL_LANDS_105,YEAR_RECONSTRUCTED_106,DECK_STRUCTURE_TYPE_107,SURFACE_TYPE_108A,MEMBRANE_TYPE_108B,DECK_PROTECTION_108C,PERCENT_ADT_TRUCK_109,NATIONAL_NETWORK_110,PIER_PROTECTION_111,BRIDGE_LEN_IND_112,SCOUR_CRITICAL_113,FUTURE_ADT_114,YEAR_OF_FUTURE_ADT_115,MIN_NAV_CLR_MT_116,FED_AGENCY,DATE_LAST_UPDATE,TYPE_LAST_UPDATE,DEDUCT_CODE,REMARKS,PROGRAM_CODE,PROJ_NO,PROJ_SUFFIX,NBI_TYPE_OF_IMP,DTL_TYPE_OF_IMP,SPECIAL_CODE,STEP_CODE,STATUS_WITH_10YR_RULE,SUFFICIENCY_ASTERC,SUFFICIENCY_RATING,STATUS_NO_10YR_RULE,CAT10,CAT23,CAT29
10,      1038 209 ,1,4,1,00209,0,01,003,30390,'TRIB. TO NAAMANS CREEK  ',,'GRUBB RD          ','WEST OF ARDEN            ',99.99,2.462,0,,,39485917,075302069,1,3,01,01,17,1994,2,0,9065,2015,9,6.7,0,20,0,0,0,0,0,5,0,0,0,A,1,5,1,19,0,00,1,0,13.2,8.1,8.1,0,0,13.2,14.2,99.99,N,0,N,0,0,N,N,N,6,7,1,70.2,1,42.3,7,5,N,5,6,8,,1,67.7,217,24,N  ,N  ,N  ,,,,0,,443,,,,_              ,0,N,2,,0,0,0,1,6,0,3,6,0,,Y,8,11559,2037,0,N,5/4/2018,B,K*,,1180,N209001,2,12,12,,,0,,95.6,0,G,7,115.02
10,      1041 206 ,1,4,1,00206,0,01,003,75370,'SHELLPOT CREEK          ',,'BAYNARD BLVD.     ','NORTH OF WILMINGTON      ',99.99,0.64,0,,,39470499,075304119,3,3,01,01,17,1968,2,0,4423,2014,5,9.8,0,25,0,1,0,0,0,5,0,0,0,A,1,5,1,19,0,00,2,0,9.8,5.1,10.4,0,0,0,0,99.99,N,0,N,0,0,N,N,N,6,6,1,61.7,1,37.2,6,N,N,5,7,8,,,,316,24,N  ,N  ,N  ,,,,,,,,,,_              ,0,N,2,,0,0,0,N,N,N,N,8,0,,Y,8,5328,2036,0,N,3/23/2017,B,Z ,,,,,,,,,0,*,97.4,0,F,6,101.92
10,      1043 215 ,1,4,1,00215,0,01,003,27790,'TURKEY RUN              ',,'WELDIN RD         ','E. OF BLUE BALL AREA     ',99.99,1.432,0,,,39464922,075313626,1,3,01,01,17,1999,2,0,5587,2015,9,6.6,0,12,0,1,0,0,0,5,0,0,0,A,1,5,1,19,0,00,1,0,9.6,6.2,6.2,0,0,9.6,10.6,99.99,N,0,N,0,0,N,N,N,7,7,1,62.8,1,38.3,7,3,N,5,6,8,,1,,317,24,N  ,N  ,N  ,,,,0,,,,,,_              ,0,N,2,,0,0,0,1,6,0,1,6,0,,Y,8,4954,2037,0,N,5/4/2018,B,A ,,,,,,,,,2,,88.7,2,G,7,65.72
10,      1043B043 ,1,4,1,00043,0,01,003,61100,'SHELLPOT CREEK          ',,'WASHINGTON ST EXT ','N.E. OF WILMINGTON       ',99.99,4.94,0,,,39461340,075310459,1,3,01,01,16,1963,5,0,4833,2014,5,28,2,51,1,0,0,0,0,5,0,0,0,A,5,5,2,01,0,00,2,0,14.6,7.9,15.7,1.9,1.9,25.7,33.3,99.99,N,0,N,0,0,6,6,6,6,N,1,99.9,1,54.4,6,9,N,5,8,8,,,,316,24,N  ,N  ,N  ,,,,,,,,,,_              ,0,N,2,,0,0,0,1,6,0,0,8,0,,Y,8,6064,2036,0,N,5/4/2018,B,Z ,,,,,,,,,0,,91.8,0,F,6,522.81
10,      1044 214 ,1,4,1,00214,0,01,003,55740,'SHELLPOT CREEK          ',,'SHIPLEY RD.       ','N/E OF WILMINGTON        ',99.99,0.982,0,,,39461952,075310231,3,3,01,01,17,1991,2,0,9251,2015,5,7.3,0,0,0,1,N,1,0,5,0,0,0,A,1,5,3,19,0,00,3,0,12.2,5.9,19.6,0,0,12.2,13.5,99.99,N,0,N,0,0,N,N,N,7,5,0,54.4,0,32.7,5,5,N,5,6,8,,,,217,24,N  ,N  ,N  ,,,,,,,,,,_              ,0,N,2,,0,0,0,N,N,N,N,6,0,,Y,8,6276,2037,0,N,5/4/2018,B,Z ,,,,,,,,,0,,86.5,0,F,5,264.6
10,      1045 000 ,1,8,8,00000,0,01,003,50150,'NAAMANS CREEK           ',,'SHOPPING CENTER RD','NAAMANS AND FOULK RD     ',99.99,0.016,0,,,39492571,075295390,0,3,01,01,19,2000,2,0,1000,2015,9,15,0,0,0,1,1,1,1,5,0,0,0,A,5,5,5,05,0,00,1,0,12.5,9.1,10.4,0,1.8,12.5,15,99.99,N,0,N,0,0,7,7,6,7,N,1,74.1,1,44.5,6,9,N,5,7,8,,,,416,24,N  ,N  ,N  ,,,,,,,,,,_              ,0,N,2,,0,0,0,1,1,0,1,8,0,,Y,8,1254,2036,0,N,5/4/2018,B,Z ,,,,,,,,,0,,95,0,F,6,156
10,      1048 210 ,1,4,1,00210,0,01,003,30980,'SHELLPOT CREEK          ',,'WILSON ROAD       ','NORTH OF WILMINGTON      ',99.99,2.221,0,,,39473224,075311679,2,3,01,01,17,1954,2,0,8340,2014,5,12.2,0,22,0,0,0,0,0,5,0,0,0,A,1,5,1,19,0,00,1,0,12.2,10.6,10.6,1.5,1.5,12.2,16,99.99,N,0,N,0,0,N,N,N,6,6,1,61.5,1,36.9,6,5,N,5,9,8,,,,316,24,N  ,N  ,N  ,,,,,,,,,,_              ,0,N,2,,0,0,0,1,6,0,0,8,0,,Y,5,7021,2036,0,N,3/23/2017,B,Z ,,,,,,,,,0,,95.2,0,F,6,169.6
10,      1051A209 ,1,4,1,00209,0,01,003,1660,'CSX RAILROAD            ',,'HARVEY ROAD       ','SOUTH OF ARDEN           ',99.99,5.09,0,,,39481495,075285179,6,3,01,01,17,1953,3,0,10558,2014,5,17.4,3,0,1,0,0,0,0,5,N,0,0,A,5,2,4,02,0,00,3,0,8,18.9,45.4,0.5,1.2,16,20.8,99.99,R,6.4,R,5,0,6,6,6,N,N,1,99.9,1,59.9,6,7,5,5,N,8,,,,216,24,N  ,N  ,N  ,,,,,,,,,,_              ,0,N,2,,0,0,1986,1,1,0,0,8,0,,Y,N,14536,2036,0,N,5/4/2018,B,Z ,,,,,,,,,0,,87.8,0,F,6,944.32
10,      1052A017 ,1,3,1,00092,0,01,003,1400,'NAAMANS CREEK           ',,'NAAMANS RD / SR92 ','WEST OF NAAMANS          ',99.99,4.007,1,0000000017,0,39492800,075295517,3,3,01,01,14,1999,4,0,24801,2014,9,28.7,2,47,0,1,1,1,1,5,0,0,0,A,5,5,5,05,0,00,1,0,99.9,13.7,15.6,1.7,1.7,28.7,32.3,99.99,N,0,N,0,0,7,7,7,8,N,3,65.3,3,50.8,7,9,N,5,6,8,,,,316,24,N  ,N  ,N  ,,,,,,,,,,_              ,0,N,2,,1,0,0,1,1,0,1,8,0,,Y,8,33087,2036,0,N,3/23/2017,B,Z ,,,,,,,,,0,,96.5,0,G,7,503.88
10,      1054 207 ,1,4,1,00207,0,01,003,2180,'NAAMANS CREEK           ',,'DARLEY RD         ','CLAYMONT                 ',99.99,2.66,0,,,39483672,075273319,2,3,01,01,17,1964,2,0,6148,2014,5,13.4,0,0,0,1,0,0,0,5,0,0,0,A,5,5,5,05,0,00,1,0,13.4,12.5,14.1,1.2,1.2,13.4,16.5,99.99,N,0,N,0,0,6,8,6,7,N,1,99.9,1,66.7,6,6,N,5,8,8,,,,316,24,N  ,N  ,N  ,,,,,,,,,,_              ,0,N,2,,1,0,2003,1,1,0,1,8,0,,Y,5,7407,2036,0,N,3/23/2017,B,Z ,,,,,,,,,0,,97.4,0,F,6,232.65
10,      1054A017 ,1,3,1,00092,0,01,003,50280,'NAAMANS CREEK           ',,'NAAMANS RD / SR92 ','WEST OF MARCUS HOOK      ',99.99,8.61,1,0000000017,0,39484721,075264583,1,3,01,01,14,1988,4,0,15135,2014,5,28.7,2,0,0,1,0,0,0,5,0,0,0,A,1,5,5,05,0,00,1,0,28.7,12.6,13.6,1.5,1.5,28.7,33.2,99.99,N,0,N,0,0,6,6,6,8,N,3,50.8,3,39.9,6,9,N,5,8,8,,,,316,24,N  ,N  ,N  ,,,,,,,,,,_              ,0,N,2,,0,0,0,1,1,0,1,8,0,,Y,8,21681,2036,0,N,5/4/2018,B,Z ,,,,,,,,,0,,97.3,0,F,6,451.52
10,      1055 207 ,1,4,1,00207,0,01,003,10110,'NAAMANS CREEK           ',,'DARLEY RD         ','WEST OF NAAMANS          ',99.99,2.88,0,,,39483111,075272688,1,3,01,01,17,1959,2,0,6148,2014,5,12.8,0,0,0,0,0,0,0,5,0,0,0,A,5,5,5,05,0,00,1,0,13.4,12.7,13.7,1.2,1.2,13.4,16.5,99.99,N,0,N,0,0,5,5,5,6,N,1,85.3,1,54.4,5,6,N,5,7,8,,,,316,24,N  ,N  ,N  ,,,,,,,,,,_              ,0,N,2,,0,0,0,2,6,0,0,8,0,,Y,8,7407,2036,0,N,3/23/2017,B,Z ,,,,,,,,,0,,84.7,0,F,5,226.05
10,      1056 207 ,1,4,1,00207,0,01,003,10110,'NAAMANS CREEK           ',,'DARLEY RD         ','WEST OF NAAMANS          ',99.99,3.07,0,,,39482598,075272248,1,3,01,01,17,1959,2,0,6148,2014,5,12.8,0,6,0,0,0,0,0,5,0,0,0,A,5,5,5,05,0,00,1,0,13.4,12.7,13.6,1.2,1.2,13.4,16.5,99.99,N,0,N,0,0,5,5,6,6,N,3,72.8,3,48.9,5,6,N,5,7,8,,,,316,24,N  ,N  ,N  ,,,,,,,,,,_              ,0,N,2,,0,0,0,2,6,0,0,8,0,,Y,8,7407,2036,0,N,3/23/2017,B,Z ,,,,,,,,,0,,84.7,0,F,5,224.4
10,      1057A024 ,1,2,1,00013,0,01,003,49890,'NAAMANS CREEK/HAUL ROAD ',,'PHILADELPHIA PIKE ','NAAMANS                  ',99.99,12.907,1,0000000024,0,39483470,075263363,4,3,01,01,14,1997,6,0,15142,2015,6,15.8,2,25,0,1,0,0,0,5,0,0,0,A,5,5,5,02,0,00,1,0,28.7,23.2,24,2.4,1.8,28.7,33.5,99.99,N,0,N,0,0,7,7,6,8,N,3,76.4,3,56.8,6,9,N,5,8,8,,1,,317,24,N  ,N  ,N  ,,,,1,0,1289,,,,_              ,0,N,2,,0,0,0,1,1,0,1,6,0,,Y,8,17808,2037,0,N,5/4/2018,B,Z ,,,,,,,,,0,,95.2,0,F,6,804
10,      1058 217 ,1,4,1,00217,0,01,003,27790,'MATSON RUN              ',,'MILLER RD.        ','NORTH WILMINGTON         ',99.99,2.25,0,,,39461892,075314588,1,3,01,01,17,1980,2,0,2638,2015,5,8.2,0,0,0,0,0,0,0,5,0,0,0,A,1,5,1,19,0,00,1,0,11.3,6.7,6.7,0,0,11.3,11.9,99.99,N,0,N,0,0,N,N,N,6,6,1,99.9,1,78.9,6,5,N,5,6,8,,,,616,24,N  ,N  ,N  ,,,,,,,,,,_              ,0,N,2,,0,0,0,1,0,0,0,5,0,,Y,3,4317,2036,0,N,5/4/2018,B,Z ,,,,,,,,,0,,95.9,0,F,6,79.73
10,      1059 000 ,1,5,1,00000,0,01,003,69260,'SHELLPOT CREEK          ',,'COACHMANS RD      ','S/E OF TALLEYVILLE       ',99.99,0.16,0,,,39475994,075315532,3,3,01,01,19,1976,2,0,99,2015,5,9.8,0,24,0,N,N,N,N,5,0,0,0,A,1,5,1,19,0,00,3,0,9.8,3.7,11.6,0,0,0,0,99.99,N,0,N,0,0,N,N,N,7,6,1,49,1,29,6,N,N,5,7,8,,,,416,24,N  ,N  ,N  ,,,,,,,,,,_              ,0,N,2,,0,0,0,N,N,N,N,5,0,,Y,8,124,2036,0,N,3/23/2017,B,Z ,,,,,,,,,0,*,98,0,F,6,113.68
10,      1061 000 ,1,5,1,00000,0,01,003,59250,'SOUTH BRANCH NAAMANS CK ',,'GLENROCK DR       ','WEST OF CLAYMONT         ',99.99,0.756,0,,,39481470,075281400,2,3,01,01,19,1958,2,0,99,2015,0,11,0,0,0,N,N,N,N,5,0,0,0,A,5,5,3,02,0,00,1,0,11,10.1,10.7,1,1,11,13.7,99.99,N,0,N,0,0,7,6,6,8,N,1,55.3,1,39,6,9,N,5,7,8,35,1,10.7,217,24,N  ,N  ,N  ,,,,157,16,235,,,,0              ,0,N,2,,0,0,0,1,6,0,0,4,0,,Y,8,124,2037,0,N,5/4/2018,B,Z ,,Q100,K005002,0,14,17,,,0,,100,0,F,6,146.59
10,      1062 000 ,1,5,1,00000,0,01,003,76080,'SOUTH BRANCH NAAMANS CRE',,'STONE CROP DR     ','NORTHMINSTER             ',99.99,0.483,0,,,39494666,075301928,1,3,01,01,19,1976,2,0,100,2014,5,6.7,0,0,0,N,N,N,N,5,0,0,0,A,1,5,1,19,0,00,4,0,6.7,1.4,7.4,0,0,0,0,99.99,N,0,N,0,0,N,N,N,6,6,0,54.4,0,32.7,6,N,N,5,7,8,,,,416,24,N  ,N  ,N  ,,,,,,,,,,0              ,0,N,2,,0,0,0,N,N,N,N,5,0,1,Y,8,125,2036,0,N,3/23/2017,B,Z ,,,,,,,,,0,*,100,0,F,6,49.58
10,      1063 000 ,1,5,1,00000,0,01,003,15370,'TRIB OF HOLLY OAK CREEK ',,'LINCOLN AVE       ','GWINHURST                ',99.99,0.966,0,,,39473123,075282892,1,3,01,01,19,1980,2,0,99,2014,5,8.1,0,27,0,0,0,0,0,5,0,0,0,A,1,5,1,19,0,00,4,0,8.1,1.7,8.2,0,0,0,0,99.99,N,0,N,0,0,N,N,N,6,5,0,54.4,0,32.7,5,N,N,5,7,8,,,,216,24,N  ,N  ,N  ,,,,,,,,,,_              ,0,N,2,,0,0,0,N,N,N,N,8,0,,Y,8,124,2036,0,N,3/23/2017,B,Z ,,,,,,,,,0,*,86,0,F,5,66.42
10,      1067 000 ,1,7,0,00000,0,01,003,61590,'WILSON RUN              ',,'STATE PARK ENTRANC','BRANDYWINE STATE PARK    ',99.99,0,0,,,39480486,075350032,199,3,11,11,09,1980,2,0,99,2015,5,7.4,0,0,0,0,0,0,0,5,0,0,0,A,5,5,1,01,0,00,1,0,7.4,8.5,9.1,1.2,1.2,7.5,10.4,99.99,N,0,N,0,0,6,6,6,8,N,3,50.8,3,39,6,6,N,5,7,8,,1,,217,24,N  ,N  ,N  ,,,,,,,,,,_              ,0,N,2,,0,0,0,1,1,0,0,6,0,,Y,3,124,2037,0,N,5/4/2018,B,Z ,,,,,,,,,0,,91.1,0,F,6,94.64
10,      1068 235 ,1,4,1,00235,0,01,003,61590,'WILSON RUN              ',,'ROCKLAND RD       ','ROCKLAND                 ',99.99,1.448,0,,,39474890,075343220,1,3,01,01,08,1925,2,0,4766,2015,6,9.1,0,12,0,1,0,0,0,1,0,0,0,A,1,5,5,06,0,00,1,0,6.4,6.5,7.5,1.2,1.8,6.4,10.5,99.99,N,0,N,0,0,8,8,6,7,N,1,90.7,1,54.3,6,2,N,5,6,4,35,1,7.5,317,24,N  ,N  ,N  ,,,,84,8,126,,,,_              ,0,N,2,,0,0,2005,1,1,0,1,6,0,,Y,8,8164,2037,0,N,5/4/2018,B,A ,,,,,,,,,2,,76.7,2,F,6,78.75
10,      1069 232 ,1,4,1,00232,0,01,003,61590,'WILSON RUN              ',,'ADAMS DAM RD      ','ROCKLAND                 ',99.99,3.85,0,,,39475291,075343541,3,3,01,01,09,1933,2,0,2635,2015,A,6.8,0,23,1,1,0,0,0,2,0,0,0,A,1,5,5,06,0,00,1,0,7.8,9.6,11,0,0,7.8,8.9,99.99,N,0,N,0,0,8,7,6,7,N,3,59,3,48.1,6,2,N,5,7,8,35,1,12.2,317,24,N  ,N  ,N  ,,,,115,12,173,,,,_              ,0,N,2,,0,0,1998,1,1,0,1,6,0,,Y,5,3790,2037,0,N,5/4/2018,B,A ,,Q100,N232001,0,14,04,,,2,,81,2,F,6,97.9
10,      1071 232 ,1,3,1,00100,0,01,003,79010,'TRIB. TO WILSONS RUN    ',,'MONTCHANIN R/SR100','WEST OF ROCKLAND         ',99.99,5.021,0,,,39481201,075351706,10,3,01,01,07,1993,2,0,5311,2015,5,7.3,0,0,0,1,N,1,0,5,0,0,0,A,1,5,9,19,0,00,1,0,12.5,6.6,6.6,0,0,0,13.4,99.99,N,0,N,0,0,N,N,N,8,5,0,54.4,0,32.7,5,N,N,5,7,8,,1,,217,24,N  ,N  ,N  ,,,,,,99,,,,,0,N,2,,0,0,0,N,N,N,N,6,0,,Y,8,6165,2037,0,N,5/4/2018,B,Z ,,,,,,,,,0,*,86.1,0,F,5,88.44
10,      1073C017 ,1,3,1,00092,0,01,003,43260,'CSX RAILROAD            ',,'NAAMANS RD/SR92   ','N. OF CLAYMONT           ',99.99,7.03,1,0000000017,0,39490811,075275085,2,3,01,01,14,1992,2,0,10781,2014,5,12.8,0,21,0,1,0,0,1,5,N,0,0,A,1,2,4,02,0,00,3,0,12.8,17.7,32.9,0,1.5,12.8,17.4,99.99,R,6.89,R,5.6,0,7,6,6,N,N,3,78.9,3,60.8,6,8,7,5,N,8,,,,316,24,N  ,N  ,N  ,,,,,,,,,,_              ,0,R,1,,1,0,0,1,1,0,1,8,0,,Y,N,13527,2036,0,N,5/4/2018,B,Z ,,,,,,,,,0,,98,0,F,6,572.46
10,      1073D017 ,1,3,1,00092,0,01,003,43260,'CSX RAILROAD            ',,'NAAMANS RD/SR92   ','N. OF CLAYMONT           ',99.99,6.951,1,0000000017,0,39490851,075275038,2,3,01,01,14,1992,2,0,10781,2014,5,12.8,0,21,0,1,0,0,0,5,N,0,0,A,5,2,4,02,0,00,3,0,12.8,17.7,32.9,1.5,0,12.8,17.4,99.99,R,7,R,5.6,0,7,6,6,N,N,3,78.9,3,60.8,6,8,7,5,N,8,,,,316,24,N  ,N  ,N  ,,,,,,,,,,_              ,0,L,1,,1,0,0,1,1,0,1,8,0,,Y,N,13527,2036,0,N,5/4/2018,B,Z ,,,,,,,,,0,,97,0,F,6,572.46
10,      1074C207 ,1,4,1,00207,0,01,003,37410,'CSX RAILROAD            ',,'DARLEY RD         ','N/W OF CLAYMONT          ',99.99,1.658,0,,,39485107,075281033,2,3,01,01,17,1953,2,0,6148,2014,5,13.4,0,18,0,0,0,0,0,5,N,0,0,A,5,2,4,02,0,00,3,0,13.4,15.7,50,1.2,1.2,13.4,16.5,99.99,R,7.28,R,5.7,0,6,5,5,N,N,3,99.9,3,88,5,6,7,5,N,8,35,1,,216,24,N  ,N  ,N  ,,,,117,,117,,,,_              ,0,N,2,,0,0,0,1,3,0,0,8,0,,Y,N,7407,2036,0,N,5/4/2018,B,Z ,,Q100,N207001,0,14,14,,,0,,85.3,0,F,5,825
10,      1077 004 ,1,2,1,00202,0,01,003,6960,'FAULK RD.               ',,'CONCORD PIKE/US202','NORTH WIMLINGTON         ',99.99,2.832,1,0000000004,0,39463956,075324100,2,3,01,01,14,2006,6,3,44945,2015,5,27.6,0,5,1,1,0,N,1,5,N,0,0,A,1,1,5,06,0,00,1,0,99.9,26.7,29.8,0,0,41.7,42.9,99.99,H,5.21,H,3,2.8,7,7,7,N,N,3,99.9,3,93,7,9,5,5,N,8,,,,416,24,N  ,N  ,N  ,,,,,,,,,,_              ,0,N,2,,1,0,0,1,1,0,1,6,0,,Y,N,61047,2036,0,N,3/23/2017,B,Z ,,,,,,,,,0,,94.7,0,G,7,1278.42
10,      1079 004 ,1,2,1,00202,0,01,003,6960,'EAST PARK DR.           ',,'CONCORD PIKE/US202','NORTH WILMINGTON         ',99.99,2.269,1,0000000004,0,39462989,075323923,2,3,01,01,14,2006,9,2,48153,2014,5,27.6,3,8,0,1,1,1,1,5,N,0,0,A,1,1,5,05,0,00,1,0,24.9,18.1,19.5,0,0,47.1,50.8,0,H,5.02,H,4,0,7,8,7,N,N,3,49.8,3,39.5,7,3,8,5,N,8,,,,316,24,N  ,N  ,N  ,,,,,,,,,,_              ,0,N,2,,1,0,0,1,1,0,1,8,0,,Y,N,61047,2036,0,N,3/23/2017,B,A ,,,,,,,,,2,,89.1,2,G,7,990.6
10,      1088 244 ,1,4,1,00244,0,01,003,54830,'BARROW'S RUN            ',,'SNUFF MILL RD     ','N/E OF YORKLYN           ',99.99,0.13,0,,,39491273,075384131,2,3,01,01,09,1939,2,0,1333,2014,6,5.5,0,0,0,1,0,0,0,2,0,0,0,A,1,5,3,02,0,00,1,0,7.2,9.8,11,0,0,7.3,8.3,99.99,N,0,N,0,0,7,6,6,6,N,3,85.1,3,65.5,6,4,N,5,7,8,35,1,,316,24,N  ,N  ,N  ,,,,393,,393,,,,_              ,0,N,2,,0,0,2004,1,1,0,1,8,0,,Y,7,1616,2036,0,N,3/23/2017,B,K*,,1170,N244003,0,11,11,,,0,,80.8,0,F,6,91.3
10,      1096 243 ,1,4,1,00243,0,01,003,54830,'WATERWAY                ',,'OLD KENNET PIKE RD','N. OF OWLS NEST ESTATES  ',30.17,2.301,0,,,39485954,075380064,2,3,01,01,07,1988,2,0,3193,2015,5,6.4,0,60,0,1,N,0,0,5,0,0,0,A,1,5,3,19,0,00,2,0,10.2,2.9,6.4,0,0,0,0,0,N,0,N,0,0,N,N,N,6,4,0,54.4,0,32.7,4,N,N,5,6,6,31,2,10.9,317,12,N  ,N  ,N  ,,,,260,39,299,2011,,,_              ,0,N,2,,0,0,0,N,N,N,N,7,0,,Y,8,2981,2034,0,N,5/4/2018,B,A ,,,,,,,,,1,*,69.6,1,P,4,40.96
10,      1097 243 ,1,4,1,00243,0,01,003,54830,'WATERWAY                ',,'OLD KENNET PIKE RD','N. OF OWLS NEST ESTATES  ',30.18,2.462,0,,,39490226,075380685,2,3,01,01,07,1988,2,0,3037,2014,5,6.4,0,54,0,1,N,0,0,5,0,0,0,A,1,5,3,19,0,00,2,0,10.1,3.1,7.2,0,0,0,0,0,N,0,N,0,0,N,N,N,7,4,0,54.4,0,32.7,4,N,N,5,6,8,,,,316,24,N  ,N  ,N  ,,,,,,,,,,_              ,0,N,2,,0,0,0,N,N,N,N,9,0,,Y,8,2981,2034,0,N,5/4/2018,B,A ,,,,,,,,,1,*,69.6,1,P,4,46.08
10,      1099 243 ,1,4,1,00243,0,01,003,54930,'BARROW'S RUN            ',,'OLD KENNETT RD    ','N/E OF YORKLYN           ',99.99,3.12,0,,,39490577,075383398,5,3,01,01,07,1988,2,0,3073,2014,6,6.4,0,0,0,1,1,1,1,5,0,0,0,A,1,5,5,05,0,00,1,0,10.3,11.6,13.9,0,0,10.3,11.1,99.99,N,0,N,0,0,7,6,6,6,N,1,98,1,59,6,4,N,5,6,8,,,,316,24,N  ,N  ,N  ,,,,,,,,,,_              ,0,N,2,,0,0,0,1,1,0,1,9,0,,Y,8,3806,2036,0,N,3/23/2017,B,Z ,,H100,N243001,0,14,17,,,0,,97.3,0,F,6,154.29
10,      1103 000 ,1,7,1,00000,0,01,003,2900,'RED CLAY CREEK          ',,'PRIVATE/PARK ROAD ','YORKLYN AREA             ',99.99,0.241,0,,,39482934,075405286,199,3,11,11,09,1915,1,0,99,2015,0,3.4,0,0,0,0,0,0,0,5,0,0,0,A,1,5,4,02,0,00,2,0,3.3,7.4,14.8,0,0,3.3,3.7,0,N,0,N,0,0,7,5,4,4,N,3,52.3,3,40.4,4,2,N,5,6,6,31,1,22,217,12,Y12,N  ,N  ,0217,,,300,30,450,,,,_              ,0,N,3,,0,0,0,8,0,0,0,5,0,,Y,3,125,2037,0,N,5/4/2018,B,A ,,,,,,,,,1,,49.9,1,P,4,54.76
10,      1105 241 ,1,4,1,00241,0,01,003,2310,'TRIB OF RED CLAY CREEK  ',,'WAY ROAD          ','EAST OF ASHLAND          ',99.99,0.61,0,,,39481199,075384049,2,3,01,01,09,1966,2,0,1163,2016,5,6.7,0,60,0,1,N,N,1,5,0,0,0,A,1,5,1,19,0,00,2,0,13,7.6,16.1,0,0,0,0,99.99,N,0,N,0,0,N,N,N,5,6,1,77.1,1,46.3,6,N,N,5,7,6,,,,1117,24,N  ,N  ,N  ,,,,,,,,,,_              ,0,N,2,,0,0,0,N,N,N,N,13,0,,Y,3,1031,2036,0,N,5/4/2018,B,Z ,,,,,,,,,0,*,99.9,0,F,6,107.87
