State,Year,(R01) Total Revenue,(E001) Total Expenditure,(E065) Total Highways-Dir Exp,(E066) Total Highways-Cur Op,(E067) Total Highways-Cap Out,(E068) Regular Hwy-Direct Exp,(E069) Regular Hwy-Cur Oper (E44),(E070) Regular Hwy-Cap Outlay,(E071) Toll Hwy-Total Expend,(E072) Toll Hwy-Current Oper (E45),(E073) Toll Hwy-Cap Outlay
Utah,2007,"$10,643 ","$9,093 ",$532 ,$215 ,$317 ,$532 ,$215 ,$317 ,$0 ,$0 ,$0 
Utah,2008,"$9,825 ","$9,490 ",$611 ,$234 ,$376 ,$610 ,$234 ,$376 ,$0 ,$0 ,$0 
Utah,2009,"$6,936 ","$10,086 ",$693 ,$227 ,$466 ,$693 ,$227 ,$466 ,$0 ,$0 ,$0 
Utah,2010,"$9,781 ","$9,945 ",$775 ,$214 ,$561 ,$775 ,$214 ,$561 ,$0 ,$0 ,$0 
Utah,2011,"$9,824 ","$9,670 ",$715 ,$208 ,$507 ,$715 ,$208 ,$506 ,$1 ,$0 ,$0 
Utah,2012,"$9,021 ","$9,582 ",$734 ,$218 ,$516 ,$734 ,$218 ,$515 ,$0 ,$0 ,$0 
Utah,2013,"$9,799 ","$9,207 ",$484 ,$194 ,$290 ,$484 ,$194 ,$290 ,$0 ,$0 ,$0 
Utah,2014,"$9,975 ","$8,907 ",$378 ,$184 ,$194 ,$378 ,$184 ,$194 ,$0 ,$0 ,$0 
Utah,2015,"$9,544 ","$9,035 ",$427 ,$192 ,$235 ,$427 ,$192 ,$235 ,$0 ,$0 ,$0 
Utah,2016,"$9,186 ","$9,174 ",$383 ,$182 ,$201 ,$382 ,$182 ,$201 ,$0 ,$0 ,$0 
Utah,2017,"$10,586 ","$9,770 ",$590 ,$275 ,$315 ,$589 ,$274 ,$315 ,$1 ,$1 ,$0 
Vermont,1977,"$6,556 ","$6,027 ",$686 ,$375 ,$310 ,$686 ,$375 ,$310 ,$0 ,$0 ,$0 
Vermont,1978,"$6,474 ","$5,885 ",$655 ,$425 ,$231 ,$655 ,$425 ,$231 ,$0 ,$0 ,$0 
Vermont,1979,"$6,020 ","$5,648 ",$591 ,$372 ,$219 ,$591 ,$372 ,$219 ,$0 ,$0 ,$0 
Vermont,1980,"$5,790 ","$5,370 ",$582 ,$353 ,$229 ,$582 ,$353 ,$229 ,$0 ,$0 ,$0 
Vermont,1981,"$5,810 ","$5,386 ",$483 ,$311 ,$171 ,$483 ,$311 ,$171 ,$0 ,$0 ,$0 
Vermont,1982,"$5,804 ","$5,983 ",$553 ,$325 ,$228 ,$553 ,$325 ,$228 ,$0 ,$0 ,$0 
Vermont,1983,"$5,836 ","$5,798 ",$591 ,$352 ,$239 ,$591 ,$352 ,$239 ,$0 ,$0 ,$0 
Vermont,1984,"$6,212 ","$6,045 ",$642 ,$399 ,$243 ,$642 ,$399 ,$243 ,$0 ,$0 ,$0 
Vermont,1985,"$6,620 ","$6,283 ",$689 ,$423 ,$266 ,$689 ,$423 ,$266 ,$0 ,$0 ,$0 
Vermont,1986,"$6,916 ","$6,539 ",$675 ,$414 ,$261 ,$675 ,$414 ,$261 ,$0 ,$0 ,$0 
Vermont,1987,"$7,661 ","$6,731 ",$745 ,$450 ,$294 ,$745 ,$450 ,$294 ,$0 ,$0 ,$0 
Vermont,1988,"$7,571 ","$6,845 ",$675 ,$371 ,$303 ,$675 ,$371 ,$303 ,$0 ,$0 ,$0 
Vermont,1989,"$7,625 ","$7,125 ",$707 ,$432 ,$275 ,$707 ,$432 ,$275 ,$0 ,$0 ,$0 
Vermont,1990,"$7,570 ","$7,449 ",$668 ,$460 ,$208 ,$668 ,$460 ,$208 ,$0 ,$0 ,$0 
Vermont,1991,"$7,744 ","$7,738 ",$729 ,$489 ,$240 ,$729 ,$489 ,$240 ,$0 ,$0 ,$0 
Vermont,1992,"$8,181 ","$7,839 ",$758 ,$518 ,$239 ,$758 ,$518 ,$239 ,$0 ,$0 ,$0 
Vermont,1993,"$8,015 ","$7,436 ",$732 ,$484 ,$248 ,$732 ,$484 ,$248 ,$0 ,$0 ,$0 
Vermont,1994,"$8,138 ","$7,647 ",$758 ,$478 ,$280 ,$758 ,$478 ,$280 ,$0 ,$0 ,$0 
Vermont,1995,"$8,351 ","$7,634 ",$654 ,$446 ,$207 ,$654 ,$446 ,$207 ,$0 ,$0 ,$0 
Vermont,1996,"$8,391 ","$7,644 ",$706 ,$502 ,$204 ,$706 ,$502 ,$204 ,$0 ,$0 ,$0 
Vermont,1997,"$8,642 ","$7,825 ",$680 ,$501 ,$179 ,$680 ,$501 ,$179 ,$0 ,$0 ,$0 
Vermont,1998,"$8,698 ","$8,282 ",$755 ,$531 ,$224 ,$755 ,$531 ,$224 ,$0 ,$0 ,$0 
Vermont,1999,"$9,147 ","$8,157 ",$769 ,$566 ,$204 ,$769 ,$566 ,$204 ,$0 ,$0 ,$0 
Vermont,2000,"$9,384 ","$8,793 ",$765 ,$557 ,$208 ,$765 ,$557 ,$208 ,$0 ,$0 ,$0 
Vermont,2002,"$8,957 ","$9,339 ",$802 ,$488 ,$314 ,$802 ,$488 ,$314 ,$0 ,$0 ,$0 
Vermont,2004,"$11,022 ","$10,073 ",$697 ,$492 ,$205 ,$697 ,$492 ,$205 ,$0 ,$0 ,$0 
Vermont,2005,"$10,896 ","$10,450 ",$734 ,$489 ,$245 ,$734 ,$489 ,$245 ,$0 ,$0 ,$0 
Vermont,2006,"$11,189 ","$10,486 ",$741 ,$501 ,$241 ,$741 ,$501 ,$240 ,$1 ,$0 ,$1 
Vermont,2007,"$12,080 ","$11,009 ",$827 ,$503 ,$324 ,$827 ,$503 ,$324 ,$0 ,$0 ,$0 
Vermont,2008,"$11,097 ","$11,064 ",$794 ,$517 ,$278 ,$794 ,$517 ,$278 ,$0 ,$0 ,$0 
Vermont,2009,"$10,126 ","$11,654 ",$894 ,$560 ,$334 ,$894 ,$560 ,$334 ,$0 ,$0 ,$0 
Vermont,2010,"$12,602 ","$12,179 ",$983 ,$592 ,$391 ,$983 ,$592 ,$391 ,$0 ,$0 ,$0 
Vermont,2011,"$13,161 ","$12,016 ","$1,043 ",$587 ,$456 ,"$1,043 ",$587 ,$456 ,$0 ,$0 ,$0 
Vermont,2012,"$11,875 ","$11,853 ","$1,146 ",$736 ,$409 ,"$1,146 ",$736 ,$409 ,$0 ,$0 ,$0 
Vermont,2013,"$12,248 ","$12,121 ","$1,157 ",$805 ,$352 ,"$1,157 ",$805 ,$352 ,$0 ,$0 ,$0 
Vermont,2014,"$12,869 ","$12,057 ","$1,026 ",$625 ,$401 ,"$1,026 ",$625 ,$401 ,$0 ,$0 ,$0 
Vermont,2015,"$12,500 ","$12,509 ","$1,117 ",$653 ,$464 ,"$1,113 ",$651 ,$462 ,$4 ,$1 ,$3 
Vermont,2016,"$12,656 ","$12,733 ","$1,020 ",$598 ,$422 ,"$1,016 ",$597 ,$419 ,$4 ,$1 ,$3 
Vermont,2017,"$13,169 ","$12,992 ",$996 ,$609 ,$387 ,$992 ,$606 ,$387 ,$3 ,$3 ,$0 
Virginia,1977,"$5,023 ","$4,849 ",$562 ,$200 ,$361 ,$482 ,$195 ,$288 ,$79 ,$6 ,$74 
Virginia,1978,"$5,198 ","$4,795 ",$541 ,$235 ,$306 ,$522 ,$229 ,$293 ,$19 ,$6 ,$13 
Virginia,1979,"$5,106 ","$4,960 ",$585 ,$245 ,$340 ,$574 ,$239 ,$335 ,$10 ,$6 ,$4 
Virginia,1980,"$4,876 ","$4,771 ",$518 ,$206 ,$313 ,$507 ,$200 ,$307 ,$11 ,$6 ,$5 
Virginia,1981,"$4,977 ","$4,761 ",$444 ,$184 ,$260 ,$433 ,$178 ,$255 ,$11 ,$5 ,$6 
Virginia,1982,"$4,859 ","$4,655 ",$364 ,$195 ,$170 ,$355 ,$189 ,$166 ,$9 ,$5 ,$4 
Virginia,1983,"$5,224 ","$4,758 ",$391 ,$203 ,$188 ,$377 ,$197 ,$179 ,$14 ,$5 ,$9 
Virginia,1984,"$5,355 ","$4,763 ",$389 ,$197 ,$192 ,$371 ,$192 ,$179 ,$17 ,$5 ,$12 
Virginia,1985,"$5,614 ","$5,030 ",$446 ,$228 ,$218 ,$418 ,$212 ,$205 ,$29 ,$16 ,$13 
Virginia,1986,"$6,017 ","$5,436 ",$521 ,$244 ,$277 ,$502 ,$228 ,$274 ,$19 ,$16 ,$3 
Virginia,1987,"$6,304 ","$5,682 ",$544 ,$238 ,$306 ,$511 ,$221 ,$290 ,$33 ,$17 ,$16 
Virginia,1988,"$6,329 ","$5,959 ",$596 ,$250 ,$346 ,$564 ,$228 ,$335 ,$32 ,$22 ,$10 
Virginia,1989,"$6,708 ","$6,278 ",$622 ,$255 ,$366 ,$581 ,$226 ,$355 ,$41 ,$30 ,$11 
Virginia,1990,"$6,630 ","$6,407 ",$598 ,$262 ,$337 ,$581 ,$244 ,$337 ,$18 ,$18 ,$0 
Virginia,1991,"$6,710 ","$6,533 ",$584 ,$253 ,$332 ,$566 ,$234 ,$332 ,$19 ,$19 ,$0 
Virginia,1992,"$6,768 ","$6,468 ",$482 ,$232 ,$250 ,$466 ,$216 ,$250 ,$16 ,$16 ,$0 
Virginia,1993,"$6,820 ","$6,386 ",$422 ,$213 ,$209 ,$411 ,$202 ,$209 ,$11 ,$11 ,$0 
Virginia,1994,"$6,843 ","$6,565 ",$470 ,$245 ,$225 ,$461 ,$237 ,$225 ,$9 ,$9 ,$0 
Virginia,1995,"$7,115 ","$6,723 ",$529 ,$258 ,$271 ,$513 ,$252 ,$260 ,$16 ,$6 ,$11 
Virginia,1996,"$7,328 ","$6,718 ",$524 ,$251 ,$273 ,$511 ,$245 ,$265 ,$13 ,$6 ,$7 
Virginia,1997,"$8,198 ","$7,058 ",$555 ,$250 ,$305 ,$545 ,$244 ,$300 ,$10 ,$5 ,$5 
Virginia,1998,"$8,529 ","$7,217 ",$557 ,$240 ,$317 ,$546 ,$234 ,$312 ,$11 ,$6 ,$5 
Virginia,1999,"$8,393 ","$7,461 ",$570 ,$245 ,$325 ,$561 ,$240 ,$321 ,$9 ,$5 ,$4 
Virginia,2000,"$8,849 ","$7,631 ",$526 ,$251 ,$276 ,$521 ,$247 ,$273 ,$6 ,$3 ,$3 
Virginia,2002,"$7,251 ","$8,169 ",$580 ,$254 ,$326 ,$574 ,$251 ,$323 ,$6 ,$3 ,$3 
Virginia,2004,"$9,387 ","$8,294 ",$476 ,$300 ,$176 ,$469 ,$295 ,$174 ,$7 ,$5 ,$1 
Virginia,2005,"$9,385 ","$8,535 ",$490 ,$301 ,$189 ,$478 ,$292 ,$186 ,$12 ,$9 ,$3 
Virginia,2006,"$9,783 ","$8,850 ",$466 ,$304 ,$162 ,$454 ,$293 ,$161 ,$12 ,$11 ,$1 
Virginia,2007,"$10,746 ","$9,006 ",$458 ,$282 ,$176 ,$444 ,$270 ,$174 ,$14 ,$12 ,$2 
Virginia,2008,"$8,454 ","$9,203 ",$516 ,$315 ,$201 ,$501 ,$304 ,$197 ,$14 ,$11 ,$4 
Virginia,2009,"$6,750 ","$9,407 ",$494 ,$292 ,$202 ,$480 ,$280 ,$200 ,$14 ,$11 ,$3 
Virginia,2010,"$9,960 ","$9,481 ",$447 ,$258 ,$189 ,$438 ,$251 ,$188 ,$8 ,$7 ,$1 
Virginia,2011,"$10,291 ","$9,331 ",$487 ,$238 ,$249 ,$478 ,$232 ,$247 ,$9 ,$7 ,$2 
Virginia,2012,"$8,799 ","$9,304 ",$563 ,$266 ,$297 ,$540 ,$256 ,$285 ,$22 ,$10 ,$12 
Virginia,2013,"$9,807 ","$9,394 ",$534 ,$294 ,$240 ,$521 ,$284 ,$237 ,$13 ,$10 ,$2 
Virginia,2014,"$10,148 ","$9,383 ",$553 ,$302 ,$251 ,$538 ,$289 ,$249 ,$15 ,$12 ,$2 
Virginia,2015,"$9,669 ","$9,609 ",$534 ,$272 ,$261 ,$519 ,$259 ,$260 ,$15 ,$13 ,$2 
Virginia,2016,"$9,561 ","$9,736 ",$568 ,$304 ,$264 ,$554 ,$290 ,$264 ,$14 ,$14 ,$0 
Virginia,2017,"$10,856 ","$9,935 ",$582 ,$306 ,$276 ,$545 ,$290 ,$255 ,$37 ,$16 ,$21 
Washington,1977,"$7,326 ","$7,438 ",$536 ,$224 ,$312 ,$501 ,$190 ,$311 ,$34 ,$34 ,$0 
Washington,1978,"$7,465 ","$7,680 ",$498 ,$222 ,$276 ,$460 ,$186 ,$275 ,$38 ,$37 ,$1 
Washington,1979,"$7,472 ","$7,623 ",$598 ,$240 ,$358 ,$561 ,$206 ,$355 ,$37 ,$34 ,$3 
Washington,1980,"$7,043 ","$7,561 ",$574 ,$213 ,$362 ,$499 ,$174 ,$324 ,$75 ,$38 ,$37 
Washington,1981,"$6,853 ","$7,936 ",$569 ,$235 ,$335 ,$504 ,$193 ,$311 ,$65 ,$41 ,$24 
Washington,1982,"$7,155 ","$8,045 ",$508 ,$216 ,$292 ,$433 ,$176 ,$257 ,$75 ,$40 ,$35 
Washington,1983,"$7,709 ","$7,991 ",$568 ,$219 ,$349 ,$478 ,$179 ,$299 ,$90 ,$40 ,$50 
Washington,1984,"$7,894 ","$7,707 ",$487 ,$206 ,$281 ,$408 ,$169 ,$239 ,$80 ,$38 ,$42 
Washington,1985,"$8,132 ","$7,909 ",$600 ,$226 ,$374 ,$555 ,$187 ,$367 ,$46 ,$39 ,$7 
Washington,1986,"$8,494 ","$7,908 ",$487 ,$207 ,$280 ,$445 ,$168 ,$276 ,$43 ,$38 ,$4 
Washington,1987,"$8,787 ","$8,263 ",$540 ,$206 ,$335 ,$482 ,$170 ,$312 ,$58 ,$36 ,$22 
Washington,1988,"$8,693 ","$8,038 ",$479 ,$181 ,$298 ,$430 ,$148 ,$282 ,$49 ,$33 ,$16 
Washington,1989,"$9,041 ","$8,138 ",$421 ,$185 ,$236 ,$379 ,$154 ,$225 ,$42 ,$31 ,$11 
Washington,1990,"$8,925 ","$8,442 ",$414 ,$184 ,$230 ,$371 ,$152 ,$219 ,$43 ,$32 ,$11 
Washington,1991,"$9,037 ","$8,901 ",$498 ,$204 ,$294 ,$443 ,$172 ,$271 ,$55 ,$32 ,$23 
Washington,1992,"$9,268 ","$9,404 ",$481 ,$218 ,$263 ,$434 ,$186 ,$249 ,$47 ,$33 ,$14 
Washington,1993,"$9,753 ","$10,083 ",$464 ,$223 ,$241 ,$418 ,$191 ,$227 ,$45 ,$32 ,$13 
Washington,1994,"$9,348 ","$9,562 ",$557 ,$230 ,$327 ,$508 ,$196 ,$312 ,$49 ,$34 ,$15 
Washington,1995,"$10,495 ","$10,061 ",$621 ,$216 ,$405 ,$565 ,$185 ,$380 ,$55 ,$30 ,$25 
Washington,1996,"$10,535 ","$9,708 ",$560 ,$203 ,$356 ,$503 ,$172 ,$331 ,$57 ,$31 ,$26 
Washington,1997,"$10,782 ","$9,730 ",$562 ,$214 ,$348 ,$498 ,$182 ,$316 ,$64 ,$31 ,$33 
Washington,1998,"$11,046 ","$9,875 ",$562 ,$208 ,$354 ,$505 ,$176 ,$329 ,$57 ,$32 ,$25 
Washington,1999,"$11,038 ","$10,118 ",$553 ,$205 ,$349 ,$491 ,$172 ,$319 ,$63 ,$33 ,$30 
Washington,2000,"$11,168 ","$10,065 ",$533 ,$202 ,$331 ,$473 ,$167 ,$305 ,$60 ,$34 ,$26 
Washington,2002,"$9,483 ","$11,353 ",$535 ,$193 ,$342 ,$474 ,$158 ,$316 ,$61 ,$35 ,$26 
Washington,2004,"$11,460 ","$11,416 ",$558 ,$199 ,$358 ,$509 ,$166 ,$343 ,$48 ,$33 ,$16 
Washington,2005,"$11,535 ","$11,192 ",$555 ,$199 ,$355 ,$500 ,$165 ,$335 ,$54 ,$34 ,$20 
Washington,2006,"$12,030 ","$10,785 ",$562 ,$196 ,$366 ,$509 ,$161 ,$349 ,$53 ,$35 ,$18 
Washington,2007,"$13,172 ","$11,367 ",$644 ,$194 ,$450 ,$587 ,$157 ,$431 ,$57 ,$38 ,$19 
Washington,2008,"$10,934 ","$11,542 ",$667 ,$204 ,$463 ,$614 ,$162 ,$452 ,$54 ,$42 ,$12 
Washington,2009,"$8,743 ","$12,422 ",$704 ,$216 ,$487 ,$644 ,$178 ,$466 ,$59 ,$39 ,$21 
Washington,2010,"$11,940 ","$12,531 ",$721 ,$204 ,$517 ,$662 ,$167 ,$495 ,$59 ,$37 ,$22 
Washington,2011,"$12,514 ","$12,049 ",$650 ,$207 ,$443 ,$586 ,$169 ,$417 ,$64 ,$38 ,$26 
Washington,2012,"$10,742 ","$11,644 ",$641 ,$243 ,$398 ,$589 ,$201 ,$388 ,$52 ,$42 ,$10 
Washington,2013,"$11,621 ","$11,113 ",$613 ,$236 ,$377 ,$553 ,$195 ,$358 ,$60 ,$41 ,$19 
Washington,2014,"$12,654 ","$11,387 ",$595 ,$250 ,$345 ,$538 ,$209 ,$329 ,$58 ,$41 ,$17 
Washington,2015,"$11,871 ","$11,903 ",$592 ,$262 ,$330 ,$537 ,$221 ,$315 ,$55 ,$41 ,$14 
Washington,2016,"$11,910 ","$12,164 ",$586 ,$265 ,$321 ,$524 ,$225 ,$298 ,$62 ,$40 ,$22 
Washington,2017,"$13,513 ","$12,356 ",$572 ,$266 ,$306 ,$496 ,$224 ,$272 ,$76 ,$42 ,$34 
West Virginia,1977,"$5,013 ","$4,862 ",$764 ,$330 ,$434 ,$757 ,$323 ,$434 ,$8 ,$8 ,$0 
West Virginia,1978,"$5,164 ","$5,175 ",$770 ,$277 ,$493 ,$763 ,$270 ,$493 ,$7 ,$7 ,$0 
West Virginia,1979,"$5,296 ","$5,230 ",$865 ,$328 ,$537 ,$857 ,$321 ,$537 ,$7 ,$7 ,$0 
West Virginia,1980,"$5,185 ","$5,259 ",$917 ,$321 ,$596 ,$910 ,$314 ,$596 ,$7 ,$7 ,$0 
West Virginia,1981,"$5,274 ","$5,188 ",$738 ,$242 ,$496 ,$730 ,$235 ,$496 ,$7 ,$7 ,$0 
West Virginia,1982,"$5,320 ","$5,017 ",$608 ,$232 ,$376 ,$599 ,$223 ,$376 ,$8 ,$8 ,$0 
West Virginia,1983,"$5,369 ","$5,238 ",$502 ,$193 ,$310 ,$492 ,$183 ,$310 ,$10 ,$10 ,$0 
West Virginia,1984,"$5,616 ","$5,135 ",$479 ,$200 ,$279 ,$469 ,$191 ,$279 ,$9 ,$9 ,$0 
West Virginia,1985,"$5,704 ","$5,379 ",$549 ,$210 ,$339 ,$539 ,$200 ,$339 ,$10 ,$10 ,$0 
West Virginia,1986,"$5,995 ","$5,697 ",$601 ,$217 ,$384 ,$590 ,$206 ,$384 ,$11 ,$11 ,$0 
West Virginia,1987,"$6,057 ","$5,931 ",$575 ,$252 ,$323 ,$562 ,$239 ,$323 ,$13 ,$13 ,$0 
West Virginia,1988,"$5,488 ","$5,671 ",$588 ,$232 ,$356 ,$574 ,$218 ,$356 ,$14 ,$14 ,$0 
West Virginia,1989,"$5,696 ","$5,554 ",$464 ,$261 ,$203 ,$448 ,$245 ,$203 ,$16 ,$16 ,$0 
West Virginia,1990,"$6,019 ","$5,689 ",$506 ,$289 ,$217 ,$473 ,$276 ,$197 ,$33 ,$13 ,$20 
West Virginia,1991,"$6,490 ","$6,064 ",$535 ,$292 ,$243 ,$503 ,$276 ,$227 ,$32 ,$17 ,$16 
West Virginia,1992,"$6,815 ","$6,708 ",$527 ,$253 ,$275 ,$506 ,$238 ,$269 ,$21 ,$15 ,$6 
West Virginia,1993,"$7,130 ","$7,099 ",$576 ,$283 ,$292 ,$546 ,$266 ,$280 ,$30 ,$18 ,$12 
West Virginia,1994,"$7,366 ","$7,248 ",$673 ,$272 ,$401 ,$642 ,$252 ,$390 ,$31 ,$20 ,$11 
West Virginia,1995,"$7,503 ","$7,206 ",$619 ,$264 ,$355 ,$584 ,$244 ,$339 ,$35 ,$19 ,$15 
West Virginia,1996,"$7,496 ","$7,231 ",$639 ,$291 ,$348 ,$595 ,$270 ,$325 ,$44 ,$21 ,$23 
West Virginia,1997,"$8,029 ","$7,532 ",$695 ,$307 ,$388 ,$660 ,$284 ,$376 ,$35 ,$22 ,$12 
West Virginia,1998,"$8,182 ","$7,571 ",$704 ,$323 ,$381 ,$666 ,$299 ,$367 ,$38 ,$24 ,$14 
West Virginia,1999,"$8,246 ","$7,624 ",$680 ,$333 ,$347 ,$639 ,$309 ,$330 ,$41 ,$25 ,$16 
West Virginia,2000,"$8,476 ","$7,870 ",$700 ,$337 ,$363 ,$660 ,$310 ,$350 ,$40 ,$27 ,$13 
West Virginia,2002,"$8,584 ","$9,025 ",$788 ,$370 ,$419 ,$761 ,$344 ,$418 ,$27 ,$26 ,$1 
West Virginia,2004,"$9,713 ","$8,716 ",$724 ,$355 ,$369 ,$685 ,$329 ,$356 ,$39 ,$27 ,$13 
West Virginia,2005,"$10,056 ","$8,349 ",$718 ,$325 ,$393 ,$678 ,$297 ,$381 ,$40 ,$28 ,$12 
West Virginia,2006,"$9,341 ","$8,233 ",$733 ,$300 ,$433 ,$685 ,$272 ,$413 ,$48 ,$28 ,$20 
West Virginia,2007,"$9,873 ","$8,375 ",$678 ,$277 ,$401 ,$641 ,$251 ,$390 ,$37 ,$26 ,$11 
West Virginia,2008,"$8,460 ","$8,423 ",$673 ,$274 ,$399 ,$637 ,$248 ,$389 ,$36 ,$26 ,$10 
West Virginia,2009,"$8,817 ","$9,008 ",$794 ,$286 ,$508 ,$756 ,$260 ,$496 ,$38 ,$26 ,$12 
West Virginia,2010,"$10,302 ","$9,509 ",$751 ,$293 ,$458 ,$718 ,$265 ,$453 ,$33 ,$28 ,$5 
West Virginia,2011,"$10,994 ","$9,619 ",$765 ,$288 ,$478 ,$721 ,$259 ,$462 ,$44 ,$28 ,$16 
West Virginia,2012,"$9,793 ","$9,478 ",$744 ,$285 ,$459 ,$695 ,$258 ,$438 ,$49 ,$28 ,$21 
West Virginia,2013,"$10,214 ","$9,411 ",$671 ,$285 ,$386 ,$624 ,$259 ,$366 ,$47 ,$26 ,$21 
West Virginia,2014,"$10,598 ","$9,348 ",$681 ,$280 ,$402 ,$642 ,$253 ,$388 ,$40 ,$26 ,$13 
West Virginia,2015,"$10,370 ","$9,569 ",$644 ,$358 ,$286 ,$581 ,$329 ,$252 ,$64 ,$29 ,$35 
West Virginia,2016,"$9,656 ","$10,071 ",$693 ,$358 ,$335 ,$666 ,$331 ,$335 ,$28 ,$28 ,$0 
West Virginia,2017,"$11,141 ","$10,012 ",$676 ,$332 ,$344 ,$647 ,$305 ,$342 ,$28 ,$27 ,$1 
California,1977,"$8,020 ","$7,270 ",$277 ,$156 ,$121 ,$269 ,$152 ,$118 ,$8 ,$4 ,$4 
California,1978,"$8,243 ","$7,306 ",$291 ,$156 ,$136 ,$277 ,$152 ,$125 ,$14 ,$4 ,$10 
California,1979,"$7,098 ","$6,608 ",$259 ,$135 ,$124 ,$251 ,$132 ,$119 ,$8 ,$3 ,$5 
California,1980,"$7,062 ","$6,633 ",$289 ,$158 ,$131 ,$280 ,$155 ,$125 ,$9 ,$3 ,$6 
California,1981,"$7,039 ","$6,805 ",$270 ,$148 ,$121 ,$264 ,$145 ,$119 ,$5 ,$3 ,$3 
California,1982,"$7,006 ","$6,759 ",$241 ,$133 ,$108 ,$235 ,$130 ,$105 ,$5 ,$2 ,$3 
California,1983,"$6,949 ","$6,779 ",$249 ,$129 ,$120 ,$243 ,$126 ,$117 ,$6 ,$3 ,$3 
California,1984,"$7,457 ","$6,761 ",$259 ,$146 ,$113 ,$254 ,$144 ,$110 ,$5 ,$3 ,$3 
California,1985,"$8,009 ","$7,248 ",$282 ,$156 ,$125 ,$277 ,$154 ,$123 ,$5 ,$3 ,$2 
California,1986,"$8,528 ","$7,751 ",$283 ,$169 ,$114 ,$278 ,$166 ,$113 ,$4 ,$3 ,$1 
California,1987,"$8,839 ","$8,078 ",$304 ,$175 ,$129 ,$300 ,$172 ,$128 ,$4 ,$3 ,$1 
California,1988,"$8,762 ","$8,130 ",$305 ,$176 ,$129 ,$301 ,$174 ,$127 ,$4 ,$3 ,$2 
California,1989,"$8,941 ","$8,043 ",$278 ,$162 ,$117 ,$274 ,$159 ,$115 ,$4 ,$3 ,$2 
California,1990,"$9,247 ","$8,508 ",$315 ,$182 ,$133 ,$309 ,$179 ,$129 ,$6 ,$3 ,$4 
California,1991,"$8,901 ","$8,774 ",$325 ,$177 ,$148 ,$320 ,$174 ,$146 ,$5 ,$3 ,$3 
California,1992,"$9,255 ","$9,150 ",$348 ,$191 ,$158 ,$345 ,$188 ,$157 ,$3 ,$3 ,$1 
California,1993,"$9,385 ","$9,144 ",$338 ,$195 ,$144 ,$334 ,$192 ,$141 ,$5 ,$2 ,$2 
California,1994,"$9,419 ","$9,134 ",$324 ,$156 ,$168 ,$320 ,$154 ,$166 ,$4 ,$2 ,$3 
California,1995,"$9,589 ","$9,217 ",$341 ,$182 ,$159 ,$338 ,$180 ,$157 ,$3 ,$2 ,$1 
California,1996,"$9,807 ","$9,139 ",$312 ,$173 ,$139 ,$309 ,$172 ,$137 ,$3 ,$1 ,$2 
California,1997,"$9,856 ","$9,215 ",$301 ,$169 ,$132 ,$297 ,$167 ,$130 ,$4 ,$2 ,$2 
California,1998,"$10,590 ","$9,318 ",$302 ,$181 ,$121 ,$296 ,$179 ,$117 ,$5 ,$2 ,$4 
California,1999,"$10,649 ","$9,573 ",$324 ,$189 ,$136 ,$306 ,$187 ,$119 ,$19 ,$2 ,$17 
California,2000,"$11,324 ","$9,911 ",$360 ,$225 ,$135 ,$344 ,$223 ,$121 ,$16 ,$2 ,$14 
California,2002,"$9,796 ","$11,461 ",$448 ,$238 ,$210 ,$423 ,$236 ,$187 ,$25 ,$2 ,$23 
California,2004,"$13,068 ","$11,982 ",$406 ,$215 ,$191 ,$365 ,$213 ,$152 ,$41 ,$2 ,$39 
California,2005,"$13,349 ","$12,000 ",$428 ,$224 ,$204 ,$390 ,$221 ,$169 ,$38 ,$3 ,$35 
California,2006,"$13,854 ","$12,263 ",$523 ,$233 ,$290 ,$491 ,$231 ,$261 ,$31 ,$3 ,$29 
California,2007,"$15,400 ","$12,722 ",$463 ,$252 ,$211 ,$459 ,$250 ,$209 ,$3 ,$2 ,$2 
California,2008,"$10,952 ","$12,844 ",$486 ,$257 ,$230 ,$483 ,$254 ,$229 ,$4 ,$3 ,$1 
California,2009,"$7,265 ","$13,273 ",$471 ,$266 ,$205 ,$468 ,$263 ,$205 ,$3 ,$3 ,$0 
California,2010,"$13,655 ","$13,023 ",$500 ,$249 ,$250 ,$497 ,$247 ,$250 ,$3 ,$3 ,$0 
California,2011,"$15,085 ","$13,212 ",$430 ,$256 ,$174 ,$427 ,$253 ,$174 ,$3 ,$3 ,$1 
California,2012,"$11,502 ","$12,636 ",$512 ,$300 ,$213 ,$509 ,$297 ,$212 ,$3 ,$3 ,$0 
California,2013,"$13,739 ","$12,537 ",$502 ,$275 ,$227 ,$499 ,$272 ,$227 ,$3 ,$3 ,$0 
California,2014,"$14,901 ","$12,701 ",$479 ,$310 ,$169 ,$474 ,$306 ,$169 ,$5 ,$4 ,$0 
California,2015,"$13,563 ","$13,676 ",$440 ,$274 ,$166 ,$435 ,$270 ,$165 ,$5 ,$4 ,$1 
California,2016,"$13,432 ","$13,908 ",$447 ,$279 ,$168 ,$442 ,$275 ,$167 ,$4 ,$4 ,$0 
California,2017,"$15,778 ","$14,400 ",$394 ,$260 ,$134 ,$390 ,$256 ,$133 ,$4 ,$3 ,$1 
Wisconsin,1977,"$6,358 ","$5,974 ",$542 ,$332 ,$210 ,$542 ,$332 ,$210 ,$0 ,$0 ,$0 
