,ID,State,Year,(R01) Total Revenue,(E001) Total Expenditure,(E065) Total Highways-Dir Exp,(E066) Total Highways-Cur Op,(E067) Total Highways-Cap Out,(E068) Regular Hwy-Direct Exp,(E069) Regular Hwy-Cur Oper (E44),(E070) Regular Hwy-Cap Outlay,(E071) Toll Hwy-Total Expend,(E072) Toll Hwy-Current Oper (E45),(E073) Toll Hwy-Cap Outlay,State_Abbreviation
1205,1206,Ohio,2012,0.9601,1,0.0471,0.0202,0.0269,0.0444,0.0192,0.0252,0.0027,0.001,0.0017,OH
1206,1207,Ohio,2013,1.1177,1,0.0451,0.0193,0.0259,0.0425,0.0183,0.0242,0.0027,0.001,0.0016,OH
1207,1208,Ohio,2014,1.1563,1,0.046,0.0188,0.0272,0.0432,0.0179,0.0253,0.0028,0.001,0.0019,OH
1208,1209,Ohio,2015,1.0153,1,0.0485,0.0203,0.0281,0.0459,0.0194,0.0265,0.0026,0.0009,0.0016,OH
1209,1210,Ohio,2016,0.9356,1,0.0477,0.0195,0.0283,0.0453,0.0186,0.0267,0.0024,0.0009,0.0015,OH
1210,1211,Ohio,2017,1.0902,1,0.0469,0.018000000000000002,0.0289,0.0438,0.017,0.0269,0.003,0.001,0.002,OH
1211,1212,Oklahoma,1977,1.0683,1,0.0944,0.0489,0.0455,0.0923,0.0468,0.0455,0.0021,0.0021,0.0,OK
1212,1213,Oklahoma,1978,1.1228,1,0.0923,0.0482,0.044000000000000004,0.0903,0.0463,0.044000000000000004,0.0019,0.0019,0.0,OK
1213,1214,Oklahoma,1979,1.0698,1,0.0963,0.0478,0.0485,0.0943,0.0458,0.0484,0.002,0.0019,0.0,OK
1214,1215,Oklahoma,1980,1.0416,1,0.0931,0.0432,0.0499,0.0912,0.0415,0.0497,0.0019,0.0017,0.0002,OK
1215,1216,Oklahoma,1981,1.0804,1,0.0942,0.0439,0.0503,0.0925,0.0422,0.0503,0.0017,0.0017,0.0,OK
1216,1217,Oklahoma,1982,1.0982,1,0.0774,0.040999999999999995,0.0364,0.0757,0.0393,0.0363,0.0017,0.0017,0.0,OK
1217,1218,Oklahoma,1983,1.031,1,0.0864,0.0425,0.0438,0.0844,0.0407,0.0437,0.0019,0.0018,0.0001,OK
1218,1219,Oklahoma,1984,1.0395,1,0.0776,0.0399,0.0376,0.0761,0.0385,0.0376,0.0014,0.0014,0.0,OK
1219,1220,Oklahoma,1985,1.0824,1,0.0809,0.0397,0.0413,0.0793,0.038,0.0413,0.0017,0.0017,0.0,OK
1220,1221,Oklahoma,1986,1.0357,1,0.0814,0.037000000000000005,0.0443,0.0798,0.0355,0.0443,0.0016,0.0016,0.0,OK
1221,1222,Oklahoma,1987,1.0242,1,0.0779,0.0357,0.0422,0.0764,0.0343,0.0422,0.0015,0.0014,0.0,OK
1222,1223,Oklahoma,1988,1.0859,1,0.0811,0.0351,0.046,0.0794,0.0334,0.046,0.0016,0.0016,0.0,OK
1223,1224,Oklahoma,1989,1.0976,1,0.08199999999999999,0.0377,0.0443,0.0796,0.0362,0.0434,0.0025,0.0016,0.0009,OK
1224,1225,Oklahoma,1990,1.0829,1,0.0797,0.0398,0.04,0.0772,0.038,0.0391,0.0026,0.0017,0.0008,OK
1225,1226,Oklahoma,1991,1.0432,1,0.0861,0.0356,0.0505,0.0707,0.0339,0.0368,0.0154,0.0017,0.0136,OK
1226,1227,Oklahoma,1992,1.012,1,0.0815,0.0331,0.0484,0.0648,0.031,0.0339,0.0167,0.0022,0.0145,OK
1227,1228,Oklahoma,1993,1.0316,1,0.0662,0.0328,0.0334,0.0608,0.0305,0.0304,0.0054,0.0023,0.0031,OK
1228,1229,Oklahoma,1994,1.0674,1,0.0633,0.0317,0.0316,0.0589,0.0292,0.0297,0.0044,0.0025,0.0019,OK
1229,1230,Oklahoma,1995,1.033,1,0.0638,0.0307,0.033,0.0586,0.0283,0.0303,0.0051,0.0024,0.0027,OK
1230,1231,Oklahoma,1996,1.1052,1,0.0696,0.0313,0.0383,0.0635,0.0289,0.0346,0.0061,0.0024,0.0037,OK
1231,1232,Oklahoma,1997,1.1375,1,0.0665,0.0315,0.035,0.0613,0.0292,0.032,0.0052,0.0023,0.003,OK
1232,1233,Oklahoma,1998,1.181,1,0.0681,0.0322,0.0358,0.0635,0.0301,0.0334,0.0045,0.0021,0.0024,OK
1233,1234,Oklahoma,1999,1.1121,1,0.0716,0.0314,0.0402,0.0649,0.0291,0.0358,0.0067,0.0022,0.0044,OK
1234,1235,Oklahoma,2000,1.1753,1,0.0879,0.0331,0.0548,0.0695,0.0307,0.0389,0.0184,0.0025,0.0159,OK
1235,1236,Oklahoma,2002,0.9223,1,0.0743,0.0296,0.0447,0.0616,0.0274,0.0342,0.0127,0.0022,0.0105,OK
1236,1237,Oklahoma,2004,1.1491,1,0.0617,0.0305,0.0312,0.0579,0.0281,0.0298,0.0038,0.0024,0.0013,OK
1237,1238,Oklahoma,2005,1.1138,1,0.06,0.0327,0.0273,0.0557,0.0303,0.0253,0.0044,0.0024,0.002,OK
1238,1239,Oklahoma,2006,1.1167,1,0.0624,0.0323,0.0302,0.0587,0.0298,0.0288,0.0037,0.0024,0.0013,OK
1239,1240,Oklahoma,2007,1.1593,1,0.0668,0.0309,0.0359,0.06,0.0285,0.0315,0.0068,0.0024,0.0044,OK
1240,1241,Oklahoma,2008,0.9767,1,0.0722,0.031,0.0413,0.0673,0.0285,0.0388,0.0049,0.0025,0.0024,OK
1241,1242,Oklahoma,2009,0.8761,1,0.0702,0.0251,0.0452,0.0654,0.0227,0.0428,0.0048,0.0024,0.0024,OK
1242,1243,Oklahoma,2010,1.0511,1,0.0708,0.0236,0.0473,0.0669,0.0214,0.0455,0.0039,0.0022,0.0018,OK
1243,1244,Oklahoma,2011,1.1538,1,0.0786,0.0263,0.0523,0.0744,0.0241,0.0503,0.0042,0.0023,0.0019,OK
1244,1245,Oklahoma,2012,1.0375,1,0.0741,0.0271,0.047,0.0674,0.0244,0.043,0.0067,0.0027,0.004,OK
1245,1246,Oklahoma,2013,1.1148,1,0.0683,0.0262,0.0421,0.0617,0.0236,0.0382,0.0066,0.0026,0.0039,OK
1246,1247,Oklahoma,2014,1.1516,1,0.0715,0.0273,0.0442,0.0626,0.0249,0.0377,0.0089,0.0024,0.0065,OK
1247,1248,Oklahoma,2015,1.0344,1,0.0764,0.0261,0.0503,0.0643,0.0237,0.0406,0.0121,0.0024,0.0097,OK
1248,1249,Oklahoma,2016,0.9509,1,0.0743,0.0297,0.0446,0.0672,0.0273,0.0398,0.0071,0.0024,0.0048,OK
1249,1250,Oklahoma,2017,1.0877,1,0.0739,0.0287,0.0452,0.0656,0.026000000000000002,0.0396,0.0083,0.0026,0.0057,OK
1250,1251,Oregon,1977,1.0741,1,0.066,0.0355,0.0305,0.0659,0.0354,0.0305,0.0,0.0,0.0,OR
1251,1252,Oregon,1978,1.057,1,0.0681,0.0377,0.0304,0.068,0.0377,0.0304,0.0,0.0,0.0,OR
1252,1253,Oregon,1979,1.0992,1,0.07400000000000001,0.0384,0.0356,0.07400000000000001,0.0383,0.0356,0.0001,0.0001,0.0,OR
1253,1254,Oregon,1980,1.0854,1,0.0816,0.0324,0.0491,0.0816,0.0324,0.0491,0.0,0.0,0.0,OR
1254,1255,Oregon,1981,1.0579,1,0.0759,0.0312,0.0447,0.0759,0.0312,0.0447,0.0,0.0,0.0,OR
1255,1256,Oregon,1982,1.0093,1,0.0733,0.0338,0.0395,0.0733,0.0337,0.0395,0.0,0.0,0.0,OR
1256,1257,Oregon,1983,1.0303,1,0.0613,0.0294,0.0319,0.0613,0.0294,0.0319,0.0,0.0,0.0,OR
1257,1258,Oregon,1984,1.0579,1,0.0627,0.0274,0.0353,0.0627,0.0274,0.0353,0.0,0.0,0.0,OR
1258,1259,Oregon,1985,1.0917,1,0.0686,0.0266,0.0419,0.0685,0.0266,0.0419,0.0,0.0,0.0,OR
1259,1260,Oregon,1986,1.0799,1,0.0649,0.0268,0.0381,0.0648,0.0266,0.0381,0.0001,0.0001,0.0,OR
1260,1261,Oregon,1987,1.1476,1,0.0705,0.0286,0.0419,0.0703,0.0284,0.0419,0.0001,0.0001,0.0,OR
1261,1262,Oregon,1988,1.1067,1,0.0595,0.0308,0.0286,0.0593,0.0307,0.0286,0.0001,0.0001,0.0,OR
1262,1263,Oregon,1989,1.1001,1,0.0633,0.0282,0.0352,0.0633,0.0281,0.0352,0.0,0.0,0.0,OR
1263,1264,Oregon,1990,1.1705,1,0.0617,0.0256,0.0361,0.0617,0.0256,0.0361,0.0,0.0,0.0,OR
1264,1265,Oregon,1991,1.0801,1,0.0664,0.0269,0.0396,0.0664,0.0268,0.0396,0.0,0.0,0.0,OR
1265,1266,Oregon,1992,1.1145,1,0.0573,0.0258,0.0315,0.0573,0.0258,0.0315,0.0,0.0,0.0,OR
1266,1267,Oregon,1993,1.1212,1,0.0601,0.0292,0.0308,0.06,0.0292,0.0308,0.0,0.0,0.0,OR
1267,1268,Oregon,1994,1.0976,1,0.0631,0.031,0.032,0.0631,0.031,0.032,0.0,0.0,0.0,OR
1268,1269,Oregon,1995,1.12,1,0.0607,0.0331,0.0277,0.0607,0.0331,0.0277,0.0,0.0,0.0,OR
1269,1270,Oregon,1996,1.1987,1,0.0581,0.0311,0.027000000000000003,0.0581,0.0311,0.027000000000000003,0.0,0.0,0.0,OR
1270,1271,Oregon,1997,1.1115,1,0.0588,0.0293,0.0295,0.0588,0.0293,0.0295,0.0,0.0,0.0,OR
1271,1272,Oregon,1998,1.0968,1,0.0576,0.0294,0.0282,0.0576,0.0294,0.0282,0.0,0.0,0.0,OR
1272,1273,Oregon,1999,1.0515,1,0.0566,0.0289,0.0276,0.0566,0.0289,0.0276,0.0,0.0,0.0,OR
1273,1274,Oregon,2000,1.1892,1,0.0517,0.028999999999999998,0.0227,0.0517,0.028999999999999998,0.0227,0.0,0.0,0.0,OR
1274,1275,Oregon,2002,0.8363,1,0.0432,0.0247,0.0184,0.0432,0.0247,0.0184,0.0,0.0,0.0,OR
1275,1276,Oregon,2004,1.2042,1,0.0487,0.0281,0.0207,0.0487,0.0281,0.0207,0.0,0.0,0.0,OR
1276,1277,Oregon,2005,1.1142,1,0.0574,0.0296,0.0278,0.0574,0.0296,0.0278,0.0,0.0,0.0,OR
1277,1278,Oregon,2006,1.1831,1,0.0587,0.0291,0.0296,0.0587,0.0291,0.0296,0.0,0.0,0.0,OR
1278,1279,Oregon,2007,1.2961,1,0.0603,0.0294,0.0308,0.0601,0.0294,0.0307,0.0001,0.0,0.0001,OR
1279,1280,Oregon,2008,0.8438,1,0.055,0.0286,0.0264,0.055,0.0286,0.0264,0.0,0.0,0.0,OR
1280,1281,Oregon,2009,0.5155,1,0.0491,0.0257,0.0234,0.049,0.0256,0.0234,0.0002,0.0002,0.0,OR
1281,1282,Oregon,2010,1.0386,1,0.0541,0.0262,0.0278,0.054000000000000006,0.0261,0.0278,0.0001,0.0001,0.0,OR
1282,1283,Oregon,2011,1.1787,1,0.0507,0.0276,0.0232,0.0506,0.0275,0.0231,0.0001,0.0001,0.0,OR
1283,1284,Oregon,2012,0.9374,1,0.0465,0.0241,0.0225,0.0464,0.024,0.0224,0.0002,0.0001,0.0001,OR
1284,1285,Oregon,2013,1.1395,1,0.0441,0.0256,0.0185,0.0439,0.0255,0.0185,0.0001,0.0001,0.0,OR
1285,1286,Oregon,2014,1.181,1,0.0422,0.0242,0.018000000000000002,0.0421,0.0241,0.018000000000000002,0.0001,0.0001,0.0,OR
1286,1287,Oregon,2015,1.0679,1,0.0394,0.0219,0.0176,0.0393,0.0218,0.0175,0.0001,0.0001,0.0,OR
1287,1288,Oregon,2016,0.9497,1,0.0421,0.0237,0.0184,0.042,0.0236,0.0184,0.0001,0.0001,0.0,OR
1288,1289,Oregon,2017,1.0858,1,0.0396,0.0332,0.0064,0.0395,0.0331,0.0064,0.0001,0.0001,0.0,OR
1289,1290,Pennsylvania,1977,1.0031,1,0.0678,0.0355,0.0323,0.0644,0.0332,0.0312,0.0034,0.0023,0.0011,PA
1290,1291,Pennsylvania,1978,1.0511,1,0.0637,0.0405,0.0231,0.0601,0.0384,0.0218,0.0035,0.0022,0.0013,PA
1291,1292,Pennsylvania,1979,1.0495,1,0.0558,0.0359,0.0199,0.0523,0.0336,0.0187,0.0035,0.0023,0.0012,PA
1292,1293,Pennsylvania,1980,1.0439,1,0.0537,0.0352,0.0185,0.0499,0.0331,0.0168,0.0037,0.0021,0.0016,PA
1293,1294,Pennsylvania,1981,1.0324,1,0.0611,0.0373,0.0238,0.0574,0.0352,0.0222,0.0037,0.0021,0.0016,PA
1294,1295,Pennsylvania,1982,1.0687,1,0.066,0.0428,0.0232,0.0627,0.0405,0.0221,0.0034,0.0023,0.0011,PA
1295,1296,Pennsylvania,1983,1.0551,1,0.0638,0.0441,0.0197,0.0602,0.042,0.0183,0.0036,0.0022,0.0014,PA
1296,1297,Pennsylvania,1984,1.1381,1,0.0651,0.0433,0.0218,0.0604,0.0409,0.0195,0.0047,0.0024,0.0023,PA
1297,1298,Pennsylvania,1985,1.1131,1,0.0733,0.0455,0.0278,0.0695,0.0433,0.0262,0.0038,0.0022,0.0015,PA
1298,1299,Pennsylvania,1986,1.1204,1,0.0756,0.0434,0.0322,0.0719,0.0411,0.0307,0.0038,0.0023,0.0015,PA
1299,1300,Pennsylvania,1987,1.1218,1,0.0771,0.0421,0.035,0.0704,0.0394,0.031,0.0067,0.0027,0.004,PA
1300,1301,Pennsylvania,1988,1.0673,1,0.0735,0.0391,0.0343,0.0687,0.037000000000000005,0.0317,0.0048,0.0021,0.0027,PA
1301,1302,Pennsylvania,1989,1.0572,1,0.0709,0.0355,0.0354,0.0666,0.0334,0.0332,0.0043,0.0021,0.0022,PA
1302,1303,Pennsylvania,1990,1.0525,1,0.0661,0.0342,0.0319,0.0609,0.032,0.0289,0.0052,0.0022,0.003,PA
1303,1304,Pennsylvania,1991,0.9872,1,0.0634,0.032,0.0313,0.055,0.0303,0.0247,0.0084,0.0017,0.0067,PA
1304,1305,Pennsylvania,1992,1.0348,1,0.0513,0.0277,0.0237,0.0438,0.0262,0.0176,0.0075,0.0015,0.0061,PA
1305,1306,Pennsylvania,1993,1.0418,1,0.0502,0.0304,0.0199,0.044000000000000004,0.0288,0.0152,0.0062,0.0016,0.0047,PA
1306,1307,Pennsylvania,1994,1.0446,1,0.051,0.0296,0.0214,0.0459,0.0278,0.0182,0.005,0.0018,0.0033,PA
1307,1308,Pennsylvania,1995,1.022,1,0.0505,0.0284,0.0221,0.0461,0.0267,0.0194,0.0044,0.0017,0.0027,PA
1308,1309,Pennsylvania,1996,1.0677,1,0.0492,0.0294,0.0198,0.0443,0.0275,0.0167,0.0049,0.0019,0.003,PA
1309,1310,Pennsylvania,1997,1.1618,1,0.0494,0.0291,0.0202,0.0447,0.0273,0.0173,0.0047,0.0018,0.0029,PA
1310,1311,Pennsylvania,1998,1.1019,1,0.0546,0.0297,0.0249,0.0503,0.027999999999999997,0.0223,0.0043,0.0017,0.0026,PA
1311,1312,Pennsylvania,1999,1.0549,1,0.0535,0.028999999999999998,0.0245,0.0473,0.027000000000000003,0.0203,0.0062,0.002,0.0042,PA
1312,1313,Pennsylvania,2000,1.0651,1,0.0545,0.0289,0.0256,0.0467,0.0271,0.0196,0.0078,0.0018,0.0061,PA
1313,1314,Pennsylvania,2002,0.8543,1,0.0613,0.0298,0.0316,0.0485,0.0255,0.023,0.0128,0.0043,0.0086,PA
1314,1315,Pennsylvania,2004,1.0836,1,0.0465,0.0278,0.0187,0.0422,0.0255,0.0167,0.0043,0.0023,0.002,PA
1315,1316,Pennsylvania,2005,1.0218,1,0.0668,0.0275,0.0394,0.0605,0.0247,0.0358,0.0063,0.0028,0.0036,PA
1316,1317,Pennsylvania,2006,1.0457,1,0.0646,0.032,0.0326,0.0569,0.0285,0.0284,0.0077,0.0036,0.0042,PA
1317,1318,Pennsylvania,2007,1.1406,1,0.0649,0.0301,0.0348,0.0585,0.0266,0.0319,0.0064,0.0035,0.0029,PA
1318,1319,Pennsylvania,2008,0.9663,1,0.0659,0.0283,0.0376,0.0587,0.025,0.0337,0.0072,0.0033,0.0039,PA
1319,1320,Pennsylvania,2009,0.6168,1,0.0713,0.0284,0.0429,0.0621,0.0251,0.0371,0.0092,0.0034,0.0058,PA
1320,1321,Pennsylvania,2010,0.9561,1,0.0659,0.024,0.0419,0.0574,0.021,0.0364,0.0085,0.003,0.0055,PA
1321,1322,Pennsylvania,2011,1.0172,1,0.0685,0.0245,0.044000000000000004,0.0618,0.0217,0.0401,0.0067,0.0028,0.0039,PA
1322,1323,Pennsylvania,2012,0.9253,1,0.0668,0.0249,0.0419,0.0596,0.0219,0.0377,0.0072,0.0031,0.0041,PA
1323,1324,Pennsylvania,2013,1.0004,1,0.0666,0.0263,0.0403,0.0596,0.0231,0.0364,0.006999999999999999,0.0032,0.0038,PA
1324,1325,Pennsylvania,2014,1.0216,1,0.0646,0.0286,0.036000000000000004,0.0573,0.0252,0.0321,0.0073,0.0034,0.004,PA
1325,1326,Pennsylvania,2015,0.9718,1,0.0704,0.0282,0.0422,0.0622,0.0247,0.0375,0.0082,0.0035,0.0047,PA
1326,1327,Pennsylvania,2016,0.9396,1,0.0726,0.0277,0.0449,0.0641,0.0243,0.0398,0.0085,0.0034,0.0051,PA
1327,1328,Pennsylvania,2017,0.99,1,0.0638,0.0255,0.0383,0.0559,0.022000000000000002,0.0338,0.0079,0.0035,0.0044,PA
1328,1329,Arkansas,1977,1.0629,1,0.1285,0.0584,0.0701,0.1285,0.0584,0.0701,0.0,0.0,0.0,AR
1329,1330,Arkansas,1978,1.1216,1,0.1188,0.0538,0.065,0.1188,0.0538,0.065,0.0,0.0,0.0,AR
1330,1331,Arkansas,1979,1.0567,1,0.1189,0.0574,0.0616,0.1189,0.0574,0.0616,0.0,0.0,0.0,AR
1331,1332,Arkansas,1980,1.0551,1,0.1329,0.0567,0.0762,0.1329,0.0567,0.0762,0.0,0.0,0.0,AR
1332,1333,Arkansas,1981,1.0767,1,0.1237,0.0533,0.0704,0.1237,0.0533,0.0704,0.0,0.0,0.0,AR
1333,1334,Arkansas,1982,1.064,1,0.0918,0.0532,0.0386,0.0918,0.0532,0.0386,0.0,0.0,0.0,AR
1334,1335,Arkansas,1983,1.1105,1,0.0931,0.0545,0.0386,0.0931,0.0545,0.0386,0.0,0.0,0.0,AR
1335,1336,Arkansas,1984,1.125,1,0.0886,0.0524,0.0362,0.0886,0.0524,0.0362,0.0,0.0,0.0,AR
1336,1337,Arkansas,1985,1.0942,1,0.0929,0.0498,0.0431,0.0929,0.0498,0.0431,0.0,0.0,0.0,AR
1337,1338,Arkansas,1986,1.0466,1,0.10400000000000001,0.0493,0.0547,0.10400000000000001,0.0493,0.0547,0.0,0.0,0.0,AR
1338,1339,Arkansas,1987,1.0902,1,0.1006,0.0476,0.053,0.1006,0.0476,0.053,0.0,0.0,0.0,AR
1339,1340,Arkansas,1988,1.0669,1,0.0924,0.0457,0.0467,0.0924,0.0457,0.0467,0.0,0.0,0.0,AR
1340,1341,Arkansas,1989,1.0887,1,0.0836,0.0456,0.038,0.0836,0.0456,0.038,0.0,0.0,0.0,AR
1341,1342,Arkansas,1990,1.068,1,0.0823,0.0459,0.0364,0.0823,0.0459,0.0364,0.0,0.0,0.0,AR
1342,1343,Arkansas,1991,1.0479,1,0.0841,0.0422,0.042,0.0841,0.0422,0.042,0.0,0.0,0.0,AR
1343,1344,Arkansas,1992,1.0826,1,0.0863,0.0407,0.0456,0.0863,0.0407,0.0456,0.0,0.0,0.0,AR
1344,1345,Arkansas,1993,1.072,1,0.0851,0.0415,0.0435,0.0851,0.0415,0.0435,0.0,0.0,0.0,AR
1345,1346,Arkansas,1994,1.1077,1,0.0835,0.0416,0.0419,0.0835,0.0416,0.0419,0.0,0.0,0.0,AR
1346,1347,Arkansas,1995,1.0943,1,0.081,0.0396,0.0414,0.081,0.0396,0.0414,0.0,0.0,0.0,AR
1347,1348,Arkansas,1996,1.1796,1,0.0852,0.0385,0.0467,0.0852,0.0385,0.0467,0.0,0.0,0.0,AR
1348,1349,Arkansas,1997,1.1361,1,0.0844,0.0378,0.0466,0.0844,0.0378,0.0466,0.0,0.0,0.0,AR
1349,1350,Arkansas,1998,1.1492,1,0.0858,0.0376,0.0482,0.0858,0.0376,0.0482,0.0,0.0,0.0,AR
1350,1351,Arkansas,1999,1.143,1,0.0732,0.0365,0.0367,0.0732,0.0365,0.0367,0.0,0.0,0.0,AR
1351,1352,Arkansas,2000,1.1297,1,0.071,0.0352,0.0358,0.071,0.0352,0.0358,0.0,0.0,0.0,AR
1352,1353,Arkansas,2002,0.9292,1,0.0895,0.0348,0.0547,0.0895,0.0348,0.0547,0.0,0.0,0.0,AR
1353,1354,Arkansas,2004,1.1025,1,0.0782,0.0302,0.0481,0.0782,0.0302,0.0481,0.0,0.0,0.0,AR
1354,1355,Arkansas,2005,1.1309,1,0.0667,0.0297,0.0371,0.0667,0.0297,0.0371,0.0,0.0,0.0,AR
1355,1356,Arkansas,2006,1.1615,1,0.0632,0.0288,0.0344,0.0632,0.0288,0.0344,0.0,0.0,0.0,AR
1356,1357,Arkansas,2007,1.1785,1,0.0605,0.0284,0.0321,0.0605,0.0284,0.0321,0.0,0.0,0.0,AR
1357,1358,Arkansas,2008,0.9717,1,0.0595,0.0276,0.0319,0.0595,0.0276,0.0319,0.0,0.0,0.0,AR
1358,1359,Arkansas,2009,0.821,1,0.0608,0.0309,0.0298,0.0608,0.0309,0.0298,0.0,0.0,0.0,AR
1359,1360,Arkansas,2010,1.0763,1,0.0565,0.0285,0.027999999999999997,0.0565,0.0285,0.027999999999999997,0.0,0.0,0.0,AR
1360,1361,Arkansas,2011,1.1652,1,0.0581,0.0277,0.0304,0.0581,0.0277,0.0304,0.0,0.0,0.0,AR
1361,1362,Arkansas,2012,0.968,1,0.0593,0.0278,0.0316,0.0593,0.0278,0.0316,0.0,0.0,0.0,AR
1362,1363,Arkansas,2013,1.0929,1,0.0623,0.0273,0.035,0.0623,0.0273,0.035,0.0,0.0,0.0,AR
1363,1364,Arkansas,2014,1.1356,1,0.0647,0.0277,0.037000000000000005,0.0647,0.0277,0.037000000000000005,0.0,0.0,0.0,AR
1364,1365,Arkansas,2015,1.0206,1,0.0644,0.028999999999999998,0.0354,0.0644,0.028999999999999998,0.0354,0.0,0.0,0.0,AR
1365,1366,Arkansas,2016,0.9799,1,0.0636,0.027999999999999997,0.0355,0.0636,0.027999999999999997,0.0355,0.0,0.0,0.0,AR
1366,1367,Arkansas,2017,1.1203,1,0.0728,0.0269,0.046,0.0728,0.0269,0.046,0.0,0.0,0.0,AR
1367,1368,Rhode Island,1977,1.0588,1,0.0452,0.0273,0.018000000000000002,0.0437,0.0258,0.0179,0.0015,0.0015,0.0,RI
1368,1369,Rhode Island,1978,1.0323,1,0.0429,0.0249,0.018000000000000002,0.0416,0.0236,0.018000000000000002,0.0013,0.0013,0.0,RI
1369,1370,Rhode Island,1979,1.0334,1,0.0445,0.0253,0.0192,0.0438,0.0247,0.0191,0.0007,0.0006,0.0,RI
1370,1371,Rhode Island,1980,1.0279,1,0.0447,0.0239,0.0208,0.0441,0.0233,0.0208,0.0006,0.0006,0.0,RI
1371,1372,Rhode Island,1981,1.0389,1,0.0475,0.0236,0.0239,0.0468,0.023,0.0238,0.0007,0.0006,0.0001,RI
1372,1373,Rhode Island,1982,1.0411,1,0.0415,0.0243,0.0171,0.0409,0.0238,0.0171,0.0006,0.0005,0.0,RI
1373,1374,Rhode Island,1983,1.0734,1,0.0414,0.0227,0.0187,0.0408,0.0221,0.0187,0.0006,0.0006,0.0,RI
1374,1375,Rhode Island,1984,1.0805,1,0.048,0.0226,0.0254,0.0474,0.022000000000000002,0.0254,0.0006,0.0006,0.0,RI
1375,1376,Rhode Island,1985,1.0526,1,0.0567,0.0203,0.0364,0.0562,0.0198,0.0364,0.0005,0.0005,0.0,RI
1376,1377,Rhode Island,1986,1.0876,1,0.059000000000000004,0.0209,0.038,0.0584,0.0204,0.038,0.0006,0.0006,0.0,RI
1377,1378,Rhode Island,1987,1.1054,1,0.0531,0.0208,0.0322,0.0524,0.0202,0.0322,0.0006,0.0006,0.0,RI
1378,1379,Rhode Island,1988,1.0574,1,0.0626,0.0198,0.0429,0.062,0.0192,0.0429,0.0006,0.0006,0.0,RI
1379,1380,Rhode Island,1989,1.0518,1,0.0646,0.0195,0.0451,0.064,0.0189,0.0451,0.0005,0.0005,0.0,RI
1380,1381,Rhode Island,1990,0.9927,1,0.0609,0.0182,0.0426,0.0604,0.0178,0.0426,0.0005,0.0005,0.0,RI
1381,1382,Rhode Island,1991,0.941,1,0.0542,0.0153,0.0389,0.0537,0.0148,0.0389,0.0005,0.0005,0.0,RI
1382,1383,Rhode Island,1992,0.9259,1,0.0426,0.0126,0.03,0.0422,0.0122,0.03,0.0004,0.0004,0.0,RI
1383,1384,Rhode Island,1993,0.9692,1,0.0486,0.0125,0.0361,0.0481,0.012,0.0361,0.0005,0.0005,0.0,RI
1384,1385,Rhode Island,1994,1.0516,1,0.049,0.0141,0.0349,0.0485,0.0137,0.0349,0.0004,0.0004,0.0,RI
1385,1386,Rhode Island,1995,0.9998,1,0.055999999999999994,0.0147,0.0413,0.0555,0.0143,0.0413,0.0004,0.0004,0.0,RI
1386,1387,Rhode Island,1996,1.0335,1,0.0475,0.0163,0.0313,0.0471,0.0158,0.0313,0.0004,0.0004,0.0,RI
1387,1388,Rhode Island,1997,1.0413,1,0.0441,0.0163,0.0278,0.0437,0.0159,0.0278,0.0004,0.0004,0.0,RI
1388,1389,Rhode Island,1998,1.0742,1,0.0431,0.0157,0.0274,0.0423,0.015,0.0274,0.0008,0.0008,0.0,RI
1389,1390,Rhode Island,1999,1.1737,1,0.0486,0.0192,0.0294,0.048,0.0186,0.0294,0.0006,0.0006,0.0,RI
1390,1391,Rhode Island,2000,1.1547,1,0.0444,0.0174,0.027000000000000003,0.0438,0.0168,0.027000000000000003,0.0006,0.0006,0.0,RI
1391,1392,Rhode Island,2002,0.8643,1,0.0417,0.0143,0.0275,0.0413,0.0138,0.0275,0.0005,0.0005,0.0,RI
1392,1393,Rhode Island,2004,1.0878,1,0.0403,0.0159,0.0244,0.0398,0.0154,0.0244,0.0005,0.0005,0.0,RI
1393,1394,Rhode Island,2005,1.0547,1,0.0408,0.0169,0.0239,0.0403,0.0164,0.0239,0.0005,0.0005,0.0,RI
1394,1395,Rhode Island,2006,1.0571,1,0.0412,0.0171,0.0241,0.0408,0.0167,0.0241,0.0005,0.0005,0.0,RI
1395,1396,Rhode Island,2007,1.1207,1,0.0363,0.02,0.0163,0.0356,0.0193,0.0163,0.0007,0.0007,0.0,RI
1396,1397,Rhode Island,2008,0.8937,1,0.0288,0.0188,0.0101,0.0281,0.0181,0.0101,0.0007,0.0007,0.0,RI
1397,1398,Rhode Island,2009,0.7131,1,0.0271,0.0181,0.009000000000000001,0.0263,0.0174,0.009000000000000001,0.0008,0.0008,0.0,RI
1398,1399,Rhode Island,2010,1.0375,1,0.0288,0.0152,0.0136,0.0281,0.0145,0.0136,0.0008,0.0008,0.0,RI
1399,1400,Rhode Island,2011,1.1086,1,0.0302,0.017,0.0132,0.0294,0.0162,0.0132,0.0008,0.0008,0.0,RI
1400,1401,Rhode Island,2012,0.9832,1,0.0384,0.0146,0.0238,0.037000000000000005,0.0132,0.0238,0.0014,0.0014,0.0,RI
1401,1402,Rhode Island,2013,1.0505,1,0.0362,0.0159,0.0203,0.0346,0.0142,0.0203,0.0017,0.0017,0.0,RI
