,ID,State,Year,(R01) Total Revenue,(E001) Total Expenditure,(E065) Total Highways-Dir Exp,(E066) Total Highways-Cur Op,(E067) Total Highways-Cap Out,(E068) Regular Hwy-Direct Exp,(E069) Regular Hwy-Cur Oper (E44),(E070) Regular Hwy-Cap Outlay,(E071) Toll Hwy-Total Expend,(E072) Toll Hwy-Current Oper (E45),(E073) Toll Hwy-Cap Outlay,State_Abbreviation
1872,1873,Wyoming,2016,9296008,10282442,730337,359137,371200,730337,359137,371200,0,0,0,WY
1873,1874,Wyoming,2017,9757640,10231244,896997,324849,572148,896997,324849,572148,0,0,0,WY
1874,1875,Colorado,1977,17400725,16534731,1344969,543774,801195,1344969,543774,801195,0,0,0,CO
1875,1876,Colorado,1978,17807803,16085241,1344716,598597,746120,1344716,598597,746120,0,0,0,CO
1876,1877,Colorado,1979,18387363,16623961,1281944,575087,706857,1281944,575087,706857,0,0,0,CO
1877,1878,Colorado,1980,17987025,16331069,1410502,660726,749776,1410502,660726,749776,0,0,0,CO
1878,1879,Colorado,1981,17454682,17025224,1285845,657776,628068,1285845,657776,628068,0,0,0,CO
1879,1880,Colorado,1982,18786391,18205134,1323214,738489,584724,1323214,738489,584724,0,0,0,CO
1880,1881,Colorado,1983,20082719,19532274,1411751,803610,608141,1411751,803610,608141,0,0,0,CO
1881,1882,Colorado,1984,21739388,20468674,1579033,844985,734048,1579033,844985,734048,0,0,0,CO
1882,1883,Colorado,1985,23259154,21359399,1607345,853706,753639,1607345,853706,753639,0,0,0,CO
1883,1884,Colorado,1986,24806459,22330902,1797850,917060,880790,1797850,917060,880790,0,0,0,CO
1884,1885,Colorado,1987,26925813,24878211,1856847,956991,899856,1856847,956991,899856,0,0,0,CO
1885,1886,Colorado,1988,25409361,23593123,1745420,751400,994021,1745420,751400,994021,0,0,0,CO
1886,1887,Colorado,1989,25473009,23525277,1872638,819274,1053364,1872638,819274,1053364,0,0,0,CO
1887,1888,Colorado,1990,26429924,23956708,1853636,789933,1063703,1853636,789933,1063703,0,0,0,CO
1888,1889,Colorado,1991,26213594,24600976,1977096,817180,1159916,1977096,817180,1159916,0,0,0,CO
1889,1890,Colorado,1992,28209886,26854060,1846260,843108,1003152,1846260,843108,1003152,0,0,0,CO
1890,1891,Colorado,1993,29599580,28890751,1773449,934715,838734,1773449,934715,838734,0,0,0,CO
1891,1892,Colorado,1994,30411855,29311249,1864637,939238,925399,1864637,939238,925399,0,0,0,CO
1892,1893,Colorado,1995,32037948,29851487,1816085,946203,869882,1816085,946203,869882,0,0,0,CO
1893,1894,Colorado,1996,32471278,30002186,1838075,913295,924780,1838075,913295,924780,0,0,0,CO
1894,1895,Colorado,1997,34677766,31639289,2090223,979304,1110919,2090223,979304,1110919,0,0,0,CO
1895,1896,Colorado,1998,36041365,32237468,2335451,1003821,1331630,2335451,1003821,1331630,0,0,0,CO
1896,1897,Colorado,1999,37389653,34580317,2596658,1017267,1579391,2596658,1017267,1579391,0,0,0,CO
1897,1898,Colorado,2000,42139072,37256325,2481088,1064766,1416322,2481088,1064766,1416322,0,0,0,CO
1898,1899,Colorado,2002,35869054,44135982,3863837,1843086,2020751,3863837,1843086,2020751,0,0,0,CO
1899,1900,Colorado,2004,50209223,44607786,3165075,1268738,1896337,3164996,1268659,1896337,79,79,0,CO
1900,1901,Colorado,2005,48842400,44007142,2769842,1268889,1500953,2697373,1224854,1472519,72469,44035,28434,CO
1901,1902,Colorado,2006,50100310,45123247,2514866,1328845,1186021,2419902,1287280,1132622,94963,41565,53399,CO
1902,1903,Colorado,2007,55172149,47665679,2525190,1323934,1201256,2429450,1283390,1146060,95741,40545,55196,CO
1903,1904,Colorado,2008,53691964,48686316,2673062,1444348,1228714,2606374,1392328,1214045,66688,52020,14668,CO
1904,1905,Colorado,2009,33390085,52208183,2883898,1433765,1450132,2851761,1416890,1434871,32137,16876,15261,CO
1905,1906,Colorado,2010,55373737,54665785,2836837,1413337,1423499,2789229,1381779,1407450,47607,31558,16049,CO
1906,1907,Colorado,2011,56504663,54063168,2641856,1364134,1277722,2599079,1332100,1266979,42777,32033,10744,CO
1907,1908,Colorado,2012,50697925,53210707,2658499,1386388,1272111,2614172,1351976,1262196,44328,34413,9915,CO
1908,1909,Colorado,2013,56777038,53074573,2636008,1381973,1254035,2586358,1345223,1241135,49651,36751,12900,CO
1909,1910,Colorado,2014,59550851,55481561,2854142,1558692,1295450,2781170,1490137,1291033,72972,68555,4417,CO
1910,1911,Colorado,2015,57383661,56710926,2866181,1583160,1283021,2798902,1532501,1266401,67279,50659,16620,CO
1911,1912,Colorado,2016,56421262,58372157,2943774,1670607,1273166,2823300,1620936,1202363,120474,49671,70803,CO
1912,1913,Colorado,2017,61936052,60531135,3205921,1679436,1526485,3086266,1622865,1463401,119655,56571,63084,CO
1913,1914,Connecticut,1977,18819460,17427571,984865,661189,323676,950083,629040,321042,34782,32149,2633,CT
1914,1915,Connecticut,1978,18058990,17050743,1047843,612405,435438,1010699,578404,432295,37144,34001,3143,CT
1915,1916,Connecticut,1979,17476887,16398035,1041858,573078,468780,1008091,539652,468439,33766,33425,341,CT
1916,1917,Connecticut,1980,16472754,16168719,1061200,562878,498322,1026660,529867,496793,34540,33011,1529,CT
1917,1918,Connecticut,1981,16707155,16077785,1014371,541241,473130,982389,509868,472521,31982,31372,609,CT
1918,1919,Connecticut,1982,17453248,16452782,1047711,578351,469360,1015353,547136,468217,32358,31215,1143,CT
1919,1920,Connecticut,1983,18473828,17562262,1014728,610996,403732,983893,580634,403259,30834,30362,473,CT
1920,1921,Connecticut,1984,20085234,17917130,1176364,683422,492941,1142571,651863,490707,33793,31559,2234,CT
1921,1922,Connecticut,1985,21747441,19199783,1404576,746803,657774,1374989,717286,657703,29588,29517,71,CT
1922,1923,Connecticut,1986,23201809,20619877,1556496,752487,804009,1531233,727224,804009,25263,25263,0,CT
1923,1924,Connecticut,1987,24761157,22481787,1762993,828232,934762,1752977,818215,934762,10016,10016,0,CT
1924,1925,Connecticut,1988,25561971,24015032,2030996,964005,1066991,2021324,954333,1066991,9672,9672,0,CT
1925,1926,Connecticut,1989,27073322,26890749,2384721,865353,1519368,2377302,857934,1519368,7419,7419,0,CT
1926,1927,Connecticut,1990,27297555,27891730,2341552,816325,1525228,2333872,808645,1525228,7680,7680,0,CT
1927,1928,Connecticut,1991,27035273,29540900,2311276,729937,1581339,2303824,722485,1581339,7453,7453,0,CT
1928,1929,Connecticut,1992,30590611,30877934,1933134,685223,1247911,1926931,679021,1247911,6202,6202,0,CT
1929,1930,Connecticut,1993,31516922,30871621,1721585,662616,1058969,1715121,656151,1058969,6465,6465,0,CT
1930,1931,Connecticut,1994,29845403,31303304,1767985,688478,1079507,1761270,681763,1079507,6715,6715,0,CT
1931,1932,Connecticut,1995,32036518,31355442,1644652,644342,1000310,1638960,638650,1000310,5692,5692,0,CT
1932,1933,Connecticut,1996,32442412,30928148,1588967,709545,879422,1582905,703483,879422,6062,6062,0,CT
1933,1934,Connecticut,1997,33688108,30980529,1674423,740823,933600,1668287,734686,933600,6136,6136,0,CT
1934,1935,Connecticut,1998,35685352,31267814,1525389,720181,805209,1519592,714383,805209,5797,5797,0,CT
1935,1936,Connecticut,1999,35011340,32754147,1628143,767414,860729,1622349,761620,860729,5794,5794,0,CT
1936,1937,Connecticut,2000,36765619,34179074,1690212,775235,914977,1684525,769549,914977,5687,5687,0,CT
1937,1938,Connecticut,2002,33833313,37594595,1668087,805284,862803,1661082,798279,862803,7005,7005,0,CT
1938,1939,Connecticut,2004,37328357,37533552,1662229,1069480,592749,1662229,1069480,592749,0,0,0,CT
1939,1940,Connecticut,2005,38267962,37189805,1589791,1014065,575726,1588718,1014059,574659,1073,6,1067,CT
1940,1941,Connecticut,2006,40912038,38266765,1548916,919308,629608,1548916,919308,629608,0,0,0,CT
1941,1942,Connecticut,2007,44299705,38704038,1429786,889144,540642,1429641,888999,540642,145,145,0,CT
1942,1943,Connecticut,2008,37178573,40018809,1522429,925453,596976,1521670,925309,596361,759,145,615,CT
1943,1944,Connecticut,2009,33024831,42977650,1680566,983775,696791,1680566,983775,696791,0,0,0,CT
1944,1945,Connecticut,2010,44321015,44189583,1795532,916513,879019,1795532,916513,879019,0,0,0,CT
1945,1946,Connecticut,2011,46343211,44032064,1688866,936592,752275,1688866,936592,752275,0,0,0,CT
1946,1947,Connecticut,2012,42636570,43906336,1815249,974587,840662,1815249,974587,840662,0,0,0,CT
1947,1948,Connecticut,2013,45707410,43855339,1742632,938017,804615,1742632,938017,804615,0,0,0,CT
1948,1949,Connecticut,2014,47026331,44161493,1779132,975881,803251,1779132,975881,803251,0,0,0,CT
1949,1950,Connecticut,2015,44372969,45485257,1961535,1053251,908284,1961535,1053251,908284,0,0,0,CT
1950,1951,Connecticut,2016,42857367,46622723,2094471,1061214,1033257,2089569,1056312,1033257,4902,4902,0,CT
1951,1952,Connecticut,2017,49583578,40976426,2276031,1070284,1205747,2269860,1068181,1201679,6171,2103,4068,CT
1952,1953,Delaware,1977,3945275,3914320,277774,138545,139229,258416,132644,125772,19359,5901,13457,DE
1953,1954,Delaware,1978,4168495,3678349,236165,133068,103097,223454,123440,100014,12711,9628,3083,DE
1954,1955,Delaware,1979,4022693,3473371,250370,142338,108032,238705,133273,105432,11665,9065,2600,DE
1955,1956,Delaware,1980,3873321,3560526,295322,141494,153828,280689,133323,147367,14633,8172,6461,DE
1956,1957,Delaware,1981,4075186,3766513,312945,142364,170581,297507,134457,163049,15438,7906,7532,DE
1957,1958,Delaware,1982,4046530,3697355,297436,145202,152233,281471,136668,144804,15965,8535,7430,DE
1958,1959,Delaware,1983,4214258,3644570,323251,144274,178977,291658,134816,156842,31592,9458,22135,DE
1959,1960,Delaware,1984,4590482,3989954,318923,140898,178025,287710,130864,156846,31212,10034,21178,DE
1960,1961,Delaware,1985,4910631,4227618,355955,153845,202110,329103,142785,186319,26852,11060,15792,DE
1961,1962,Delaware,1986,5084402,4396393,365236,173085,192151,339230,160202,179027,26006,12882,13124,DE
1962,1963,Delaware,1987,5426102,4570206,378430,173671,204759,340536,161930,178605,37894,11740,26154,DE
